Date,SPY_Close,SPY_Volume,AGG_Close,AGG_Volume,QQQ_Close,QQQ_Volume,VNQ_Close,VNQ_Volume,IWM_Close,IWM_Volume,VIG_Close,VIG_Volume,IEF_Close,IEF_Volume
2008-12-03,64.88410186767578,519863500,65.6401596069336,583300,24.939525604248047,230944900,16.237253189086914,4203100,36.63646697998047,102868600,28.552032470703125,226400,68.96208190917969,352200
2008-12-04,63.3831672668457,444173800,65.85779571533203,713900,24.23369789123535,188868700,15.790452003479004,2461400,35.422489166259766,101436300,27.76253890991211,211900,69.39320373535156,443800
2008-12-05,65.3374252319336,471905300,65.49510192871094,616400,25.2183780670166,212283700,17.46200942993164,2176800,37.06256866455078,113947900,28.725860595703125,258700,68.66024017333984,557500
2008-12-08,67.61857604980469,412859300,65.40938568115234,653600,26.21178436279297,185782500,19.091522216796875,1851300,38.7026481628418,99336100,29.254619598388672,751000,68.40155792236328,523400
2008-12-09,66.50398254394531,370790000,66.02265930175781,762100,26.150779724121094,178148300,17.435726165771484,2632100,37.5047492980957,81950900,28.544795989990234,261800,68.98363494873047,1421700
2008-12-10,66.95728302001953,396187400,65.90396881103516,810100,26.06363868713379,162335100,18.933826446533203,1656000,38.38909912109375,74636500,28.841754913330078,204600,68.91895294189453,737000
2008-12-11,65.3448257446289,365061000,66.2468490600586,682100,25.349092483520508,167161400,16.23199462890625,1955400,36.44351577758789,73178000,28.276796340942383,864500,69.33573913574219,327500
2008-12-12,66.12503051757812,415060400,66.26660919189453,679800,25.86321449279785,158600100,17.92983627319336,1917500,37.697689056396484,97291600,28.37818717956543,232400,69.52970886230469,281300
2008-12-15,65.20362091064453,256694200,66.42494201660156,501000,25.410091400146484,107887000,17.30431365966797,1425300,36.48371505737305,78607200,28.276796340942383,268400,69.68067932128906,328900
2008-12-16,68.27249908447266,377699500,66.6886978149414,670800,26.630046844482422,169300100,19.422685623168945,2348400,38.85539245605469,109318300,29.45016098022461,183600,70.78724670410156,406000
2008-12-17,67.61114501953125,281819800,67.04474639892578,934200,26.307626724243164,159813500,19.78011703491211,4069200,39.20913314819336,79576900,29.160438537597656,165700,71.26863098144531,667900
2008-12-18,66.34795379638672,374673300,67.46678924560547,931100,25.845788955688477,142656400,18.134836196899414,1897500,38.95991134643555,87888400,28.834508895874023,191900,71.75013732910156,477700
2008-12-19,66.0625228881836,301451300,67.24913787841797,829700,26.057849884033203,118308900,19.40690803527832,2274400,39.15286636352539,88221200,28.58824348449707,236400,71.51297760009766,598000
2008-12-22,65.216064453125,243759500,67.61186981201172,1490200,25.4906063079834,95379600,18.676258087158203,3688700,38.39714050292969,75338900,28.4548282623291,199200,71.326171875,804200
2008-12-23,64.54191589355469,221625200,68.27131652832031,774200,25.359716415405273,68764800,18.571128845214844,1580400,37.838993072509766,64575300,28.170503616333008,257500,71.29022216796875,324500
2008-12-24,64.91643524169922,62061600,68.5945053100586,491500,25.429533004760742,27194700,18.78980255126953,615700,37.9766960144043,19412400,28.29444694519043,171800,71.2183837890625,129200
2008-12-26,65.29098510742188,74767700,68.3636474609375,467300,25.420793533325195,20937000,19.05976676940918,608500,38.51947021484375,25104700,28.4256649017334,140100,71.5992660522461,181100
2008-12-29,65.10369873046875,127795900,68.89047241210938,614000,25.211355209350586,52688300,17.963701248168945,1549800,37.9281005859375,41442100,28.352758407592773,450000,71.75716400146484,211900
2008-12-30,66.64684295654297,168256300,68.91692352294922,570300,25.734960556030273,77089500,18.68181037902832,1765300,38.9812126159668,38835200,28.9287166595459,371700,71.85813903808594,201300
2008-12-31,67.59819793701172,193987200,68.96327209472656,611900,25.953121185302734,89189700,19.680694580078125,1954200,39.888511657714844,75369500,29.26407241821289,670900,71.06475067138672,404600
2009-01-02,69.63573455810547,227566300,68.53305053710938,484600,27.078853607177734,107891500,19.054370880126953,2181800,40.68238830566406,51588500,30.04415512084961,279000,70.04779815673828,455200
2009-01-05,69.5533218383789,240349700,69.62510681152344,3306400,27.070146560668945,91751900,18.70341682434082,7318600,40.82819747924805,59247000,29.934797286987305,491400,69.92522430419922,1383500
2009-01-06,70.01775360107422,328260900,69.23461151123047,670200,27.34066390991211,136791700,19.63750648498535,1913900,41.51677322387695,77980800,29.920225143432617,385600,69.8819351196289,900800
2009-01-07,67.92030334472656,280899200,68.59925079345703,1222800,26.563995361328125,133879800,18.978778839111328,1439600,40.29353713989258,77662100,29.242206573486328,249900,69.89633178710938,296700
2009-01-08,68.19745635986328,263834400,68.07642364501953,1616300,26.84323501586914,131926600,18.83839988708496,2063200,40.48796844482422,59214100,29.154720306396484,365600,70.08386993408203,262600
2009-01-09,66.73674011230469,330953600,67.84477233886719,1137600,26.241106033325195,117137900,17.87191390991211,1491800,38.98929977416992,82725900,28.64437484741211,563800,70.40845489501953,278700
2009-01-12,65.13362884521484,277858500,68.20214080810547,774400,25.76113510131836,102726200,16.824426651000977,1760800,37.830894470214844,53721400,28.199668884277344,640900,70.84839630126953,747700
2009-01-13,65.25350952148438,356432300,68.31468200683594,585600,25.769868850708008,186266700,17.33197784423828,1792700,38.33312225341797,62644600,28.243410110473633,315600,70.89889526367188,157700
2009-01-14,63.20100784301758,435491600,68.22198486328125,951900,24.984472274780273,136294000,16.424880981445312,2330100,36.648170471191406,74519500,27.44144630432129,374900,71.29553985595703,321100
2009-01-15,63.22349548339844,532647300,68.21540069580078,1047400,25.394622802734375,192567200,16.964815139770508,3927500,37.23953628540039,100622800,27.63100814819336,533000,71.23789978027344,414500
2009-01-16,63.717864990234375,399237200,68.56615447998047,608700,25.673873901367188,175478100,17.607341766357422,5540300,37.652679443359375,80512600,27.973649978637695,422500,70.58155822753906,288800
2009-01-20,60.35445022583008,419855200,68.208740234375,663100,24.3997802734375,135105800,15.636576652526855,3918700,35.10090255737305,85180200,26.850919723510742,559900,70.4734115600586,357200
2009-01-21,62.96129608154297,364360700,67.85136413574219,621200,25.43824577331543,149179600,17.272581100463867,3471500,36.8506965637207,66088100,27.565385818481445,376400,69.84584045410156,484100
2009-01-22,61.98746871948242,427940300,67.56017303466797,446800,25.097917556762695,200602700,16.32769012451172,3904300,35.781375885009766,69790800,27.215452194213867,600900,69.38426971435547,262600
2009-01-23,62.257137298583984,386800600,67.45428466796875,578000,25.2200870513916,170164100,16.824426651000977,3563500,35.959590911865234,76444000,26.9748477935791,764700,69.39865112304688,361900
2009-01-26,62.68412399291992,317978800,67.3880844116211,550800,25.403339385986328,140398700,16.727237701416016,3755700,36.36464309692383,62967900,27.25918960571289,444700,69.22563171386719,324900
2009-01-27,63.320865631103516,273789700,67.73226928710938,541200,25.58660125732422,110591300,16.964815139770508,2490400,36.761573791503906,54932300,27.565385818481445,528600,69.68002319335938,269300
2009-01-28,65.46324157714844,330007000,67.77198028564453,478400,26.485454559326172,139722800,18.433441162109375,2712800,38.27642822265625,71034500,28.199668884277344,421500,69.23282623291016,266200
2009-01-29,63.335853576660156,294392500,67.16966247558594,869600,25.813499450683594,130731800,16.927019119262695,2714700,36.77778244018555,66434400,27.514362335205078,244000,68.33126068115234,325900
2009-01-30,62.047401428222656,383383600,67.59326934814453,608300,25.359716415405273,140334200,16.230497360229492,2386500,36.03251266479492,58185500,27.03318214416504,1156700,68.3023910522461,296900
2009-02-02,61.860145568847656,288233300,67.4776611328125,592000,25.665149688720703,126796100,16.624650955200195,2732600,36.32413864135742,62907300,26.865488052368164,650100,68.85643005371094,347600
2009-02-03,62.729087829589844,278385800,67.17880249023438,575200,26.066579818725586,120541100,16.457275390625,2159200,36.5833740234375,57452200,27.28834342956543,588600,68.2633285522461,436000
2009-02-04,62.42194366455078,322989300,67.0857925415039,673400,26.101478576660156,175780900,16.057720184326172,7818500,36.31604766845703,65080500,27.011310577392578,226600,67.9161376953125,325000
2009-02-05,63.35081100463867,417679400,66.87322235107422,702200,26.67742919921875,217578900,15.717565536499023,4770500,36.73727035522461,71623700,27.41228675842285,312100,68.07521057128906,641800
2009-02-06,65.1561508178711,366101700,67.05256652832031,1936800,27.37557601928711,164513200,16.80823516845703,4500200,38.04150390625,53776100,28.11945915222168,351600,67.66301727294922,667000
2009-02-09,65.24604797363281,240075200,67.05921173095703,588300,27.4890079498291,98856900,17.056604385375977,2627000,37.87139129638672,55265000,28.01739501953125,289700,67.5256118774414,468300
2009-02-10,62.257137298583984,536212800,67.47103118896484,524800,26.476728439331055,232795200,15.539386749267578,4686400,36.12162399291992,83914300,26.858203887939453,337900,68.42971801757812,437400
2009-02-11,62.62421417236328,324442500,67.45779418945312,518800,26.354555130004883,169117200,15.836350440979004,3494300,36.25932312011719,58417600,27.040470123291016,507100,68.95767974853516,316800
2009-02-12,62.669158935546875,469302200,67.81645202636719,366900,26.67742919921875,201151400,15.566385269165039,3502600,36.56715774536133,79209300,27.178991317749023,404000,68.93597412109375,379900
2009-02-13,61.99496078491211,293998400,67.61052703857422,851900,26.555267333984375,145066700,14.610695838928223,3436000,36.186424255371094,58901500,26.756135940551758,155300,68.39351654052734,304100
2009-02-17,59.343177795410156,478910100,67.6637191772461,436100,25.49933624267578,157783300,13.57401180267334,2560700,34.7525634765625,81542900,25.888574600219727,792900,69.54356384277344,416200
2009-02-18,59.20086669921875,362964800,67.52420043945312,495800,25.516794204711914,161271900,13.768385887145996,5537100,34.258426666259766,78276200,25.87398910522461,352700,69.03722381591797,422300
2009-02-19,58.56410598754883,316867500,67.41793823242188,532400,25.124095916748047,155322400,13.174459457397461,2946800,33.780487060546875,64544300,25.69902229309082,174500,68.65386199951172,229300
2009-02-20,57.99479293823242,477176600,67.07249450683594,656300,25.193899154663086,210752400,14.005959510803223,6286800,33.32683563232422,83388200,25.363662719726562,581200,68.84921264648438,338800
2009-02-23,55.919830322265625,379641400,67.41793823242188,621500,24.312511444091797,169473500,12.953086853027344,5058000,32.04689407348633,78804200,24.627317428588867,299400,68.91433715820312,440600
2009-02-24,58.039764404296875,426260900,67.28506469726562,605600,25.11536407470703,181337300,14.049154281616211,5187300,33.2296257019043,81463900,25.400115966796875,258700,68.65386199951172,557000
2009-02-25,57.58279800415039,461985800,67.22530364990234,485800,24.949552536010742,220224700,13.779191017150879,4889400,32.54104995727539,104493600,25.064741134643555,221300,68.0318832397461,428700
2009-02-26,56.646453857421875,363353900,66.87322235107422,509300,24.25142478942871,211218500,13.071873664855957,3821000,31.933483123779297,68400200,24.70022201538086,219700,67.8582763671875,224800
2009-02-27,55.380470275878906,470510900,66.87989807128906,463800,24.024534225463867,204492600,12.899090766906738,3676800,31.71477699279785,87450900,24.18988609313965,269700,67.80044555664062,288300
2009-03-02,52.8859977722168,426452600,67.10446166992188,627400,23.247854232788086,188180400,12.094586372375488,4773700,29.924467086791992,83622800,23.2275333404541,465300,68.48068237304688,500400
2009-03-03,52.488983154296875,443761000,67.0178451538086,970700,23.23041534423828,158758800,12.143183708190918,5413900,29.357437133789062,67796200,22.994239807128906,521000,68.3936538696289,528400
2009-03-04,53.73247146606445,462753100,66.70467376708984,548900,23.849990844726562,164911000,12.33755874633789,3058600,29.964981079101562,80120300,23.460834503173828,227200,68.0455322265625,331600
2009-03-05,51.537620544433594,485549400,66.92457580566406,685000,23.134414672851562,199626900,11.57624626159668,3390700,28.369110107421875,97980100,22.483911514282227,241200,68.84331512451172,475000
2009-03-06,51.627540588378906,490470000,67.10446166992188,701200,22.95114517211914,218421600,11.419662475585938,4933800,28.51493263244629,76036000,22.564098358154297,308600,68.51689910888672,414800
2009-03-09,51.0207405090332,379905300,66.6446762084961,645300,22.46245574951172,181098800,11.67343521118164,3882000,27.8587646484375,75737000,22.27248191833496,294600,68.5459213256836,224900
2009-03-10,54.06208801269531,406227900,66.79792022705078,507500,23.849990844726562,175068200,13.298644065856934,3060900,29.673364639282227,76181500,23.409805297851562,209000,68.0455322265625,244500
2009-03-11,54.41412353515625,356648300,66.95783233642578,607500,24.216522216796875,173094900,13.082670211791992,2695800,29.71385955810547,82274800,23.424388885498047,271500,68.53146362304688,320700
2009-03-12,56.55653381347656,409702700,67.0178451538086,603500,25.01936149597168,184395100,14.151742935180664,2791300,31.56084632873535,86839000,24.240917205810547,337300,68.72721099853516,271100
2009-03-13,56.99851989746094,337474700,67.08450317382812,561400,25.080461502075195,156783500,13.849377632141113,2757900,31.89297103881836,72449700,24.481504440307617,266200,68.67648315429688,553200
2009-03-16,56.826229095458984,360644900,66.87789916992188,644000,24.661569595336914,190269800,12.758710861206055,2283000,31.31781768798828,78042300,24.52524757385254,265800,68.28486633300781,512100
2009-03-17,58.56410598754883,356814300,66.6780014038086,644200,25.595333099365234,169773800,13.72519588470459,2398400,32.76787185668945,64727100,25.064741134643555,204500,68.15433502197266,222200
2009-03-18,59.87503433227539,473273200,67.737548828125,493700,25.9182186126709,208033900,14.475706100463867,3892800,33.90198516845703,111491000,25.58966636657715,404200,70.4894790649414,751400
2009-03-19,59.13346862792969,428520400,67.90413665771484,738500,25.9007625579834,146753400,13.590209007263184,2177800,33.54554748535156,64512500,25.261594772338867,184000,70.25019836425781,711100
2009-03-20,57.87421798706055,371078200,67.5242919921875,513100,25.506546020507812,149410800,12.418543815612793,2783100,32.38713073730469,68436500,24.78771209716797,188600,70.25019836425781,231400
2009-03-23,62.031307220458984,419933300,67.5242919921875,518100,27.010013580322266,179499000,14.427116394042969,2763900,35.141414642333984,94771600,26.42807960510254,262700,70.0108413696289,285100
2009-03-24,60.80905532836914,330271000,67.06452941894531,934100,26.51177215576172,118757600,13.314842224121094,4493200,33.77684020996094,70562700,25.954179763793945,310100,69.90933227539062,810500
2009-03-25,61.45035934448242,441775100,66.77124786376953,1241000,26.634151458740234,190555200,13.533981323242188,2340700,34.727745056152344,95016000,26.274538040161133,431900,69.48868560791016,443500
2009-03-26,62.70275115966797,422025200,66.90454864501953,1187900,27.455810546875,182459500,13.836824417114258,3010400,36.06871795654297,111103100,26.788864135742188,460300,69.6700210571289,507900
2009-03-27,61.571083068847656,322332300,66.95783233642578,1303900,26.94008445739746,156108100,13.220137596130371,2526500,34.85776901245117,78132900,26.40678596496582,352500,69.62650299072266,394200
2009-03-30,59.443511962890625,324108500,67.27111053466797,616300,26.275760650634766,162919700,12.4988374710083,1412900,33.85812759399414,59094200,25.6573486328125,251600,69.92381286621094,321200
2009-03-31,59.9942512512207,364238300,67.6175765991211,638100,26.503026962280273,150243800,13.368797302246094,2461700,34.17507553100586,66094400,25.892467498779297,207700,70.04708099365234,1150800
2009-04-01,61.1561279296875,377018300,67.58480834960938,579100,26.896371841430664,137950000,13.297221183776855,1859200,34.76837158203125,66464100,26.23780059814453,328200,70.21873474121094,230200
2009-04-02,62.94417190551758,476230700,67.37081909179688,960500,27.761751174926758,212272400,14.260791778564453,2353800,36.507606506347656,92895500,27.001934051513672,308400,69.76053619384766,552400
2009-04-03,63.57038497924805,284646300,67.15013122558594,3081500,28.277467727661133,134577300,15.4886474609375,2793400,37.084632873535156,50763600,27.141525268554688,185000,68.96056365966797,1177200
2009-04-06,63.072452545166016,264866600,67.1368179321289,495100,28.207542419433594,160413700,15.312456130981445,3235200,36.45071792602539,63427300,26.93579864501953,297600,68.80052185058594,363600
2009-04-07,61.60124206542969,258947800,67.02980041503906,807100,27.464553833007812,147531200,14.167184829711914,2370000,35.158470153808594,48410400,26.296571731567383,302500,68.97510528564453,289700
2009-04-08,62.26518249511719,230402800,67.25047302246094,528400,27.927825927734375,126126000,14.376420974731445,2579700,35.80866241455078,60265100,26.568431854248047,198900,69.31692504882812,250800
2009-04-09,64.73977661132812,269653500,67.15013122558594,564100,28.793188095092773,131871500,16.303552627563477,2493800,37.90549087524414,66699400,27.55299949645996,394400,68.90965270996094,249600
2009-04-13,64.75489807128906,224847500,67.63829040527344,475800,28.749496459960938,119310500,16.353105545043945,4314300,37.92173385620117,58557300,27.450130462646484,320700,69.31692504882812,207300
2009-04-14,63.638301849365234,276598800,67.62492370605469,594200,28.399845123291016,124069000,14.965572357177734,3382100,36.8245735168457,56579200,26.972551345825195,255800,69.67330932617188,254000
2009-04-15,64.31727600097656,250726100,67.81217956542969,534500,28.321186065673828,124808200,16.265010833740234,4144900,37.38534927368164,48436100,27.170934677124023,167300,69.7387466430664,238500
2009-04-16,65.2603759765625,335202900,67.6917724609375,457700,29.055429458618164,171168000,16.810110092163086,5803700,38.466278076171875,66307000,27.60442543029785,321000,69.46234893798828,240100
2009-04-17,65.6979751586914,262649000,67.31736755371094,486900,29.11661720275879,129835400,17.112951278686523,5805200,38.8076286315918,51981400,27.839553833007812,610200,68.90238952636719,239400
2009-04-20,62.94417190551758,293690100,67.70519256591797,705600,28.181333541870117,123080500,15.35099983215332,4124800,36.81644058227539,53370100,26.832950592041016,219700,69.38233947753906,277700
2009-04-21,64.1739273071289,114090900,67.49118041992188,702100,28.574670791625977,145490200,16.711000442504883,2776100,38.09242248535156,60408100,27.325225830078125,246700,69.11328887939453,218500
2009-04-22,63.7816276550293,340395200,67.67176818847656,448500,28.662080764770508,165040500,16.127361297607422,9377100,38.08429718017578,72784100,27.141525268554688,397400,68.9460220336914,160900
2009-04-23,64.40779876708984,324903700,67.75861358642578,318700,28.94179344177246,181666600,16.85416030883789,6132600,37.994876861572266,70030200,27.339923858642578,273900,68.9314956665039,238200
2009-04-24,65.3810806274414,287703000,67.83221435546875,533400,29.448795318603516,141170000,17.65255355834961,7819400,38.70194625854492,60773000,27.597082138061523,294600,68.662353515625,253500
2009-04-27,64.76242065429688,289581600,67.93921661376953,614400,29.483739852905273,120749100,16.59537696838379,6108400,38.287452697753906,49385100,27.442779541015625,303800,68.9460220336914,207500
2009-04-28,64.5586929321289,247926300,67.91917419433594,397800,29.265220642089844,108968000,16.81561851501465,6029900,38.3443603515625,51197500,27.339923858642578,181700,68.6114730834961,283800
2009-04-29,65.93180084228516,311505700,67.63829040527344,488000,29.667299270629883,141413600,17.547929763793945,5113600,39.79914474487305,79875900,27.861587524414062,363200,68.24052429199219,454400
2009-04-30,65.95445251464844,301419800,67.96595001220703,760700,29.964506149291992,144120400,17.470844268798828,5575000,39.433414459228516,67809000,27.780765533447266,253300,68.12417602539062,410500
2009-05-01,66.30906677246094,236110300,67.70365905761719,536100,30.043174743652344,100112000,16.898212432861328,3926800,39.6772346496582,64532300,27.854232788085938,214700,67.90534973144531,562700
2009-05-04,68.56485748291016,287120000,67.75736999511719,690600,30.637577056884766,119317400,18.29125213623047,5437900,41.12388610839844,47528900,28.76532554626465,300900,67.97103118896484,516400
2009-05-05,68.33097839355469,243036300,67.89818572998047,886600,30.611343383789062,113569500,17.608495712280273,6108700,40.92070007324219,58364200,28.537551879882812,270700,67.95645904541016,245000
2009-05-06,69.5154800415039,291941000,68.05248260498047,833700,30.620088577270508,178840500,18.280250549316406,8067300,41.03447723388672,87550000,28.904937744140625,213400,67.98558807373047,442600
2009-05-07,68.54975891113281,317728000,67.75060272216797,1418800,29.903322219848633,216484700,17.234081268310547,7561500,40.06733703613281,67577300,28.60369110107422,270900,67.41658782958984,489800
2009-05-08,70.14924621582031,299081700,67.87804412841797,706000,29.9207820892334,183507300,18.38486099243164,6114200,41.45708084106445,63463900,29.331069946289062,268800,67.49687194824219,399900
2009-05-11,68.83649444580078,247923600,67.92503356933594,431900,30.02569007873535,142775900,17.685583114624023,3484000,40.84754943847656,40051600,28.757978439331055,301500,68.13150024414062,698000
2009-05-12,68.63278198242188,282431300,68.30071258544922,786700,29.65855598449707,147842200,17.63602638244629,3181700,40.27052688598633,49453100,28.882905960083008,820000,68.08771514892578,206800
2009-05-13,66.90509796142578,269619100,68.36111450195312,430700,28.863126754760742,175548300,16.479747772216797,2867300,38.42563247680664,68822200,28.148130416870117,894000,68.40140533447266,287500
2009-05-14,67.47847747802734,260098700,68.40135955810547,453900,29.18655014038086,140021700,16.87067985534668,2592500,38.96204376220703,72813500,28.368574142456055,232700,68.40867614746094,186500
2009-05-15,66.92770385742188,271502700,68.5556411743164,616200,29.169063568115234,121326400,16.303552627563477,2103600,38.81575012207031,53885500,28.13343048095703,241600,68.24089050292969,254100
2009-05-18,68.82893371582031,241447400,68.3543930053711,420900,29.929550170898438,114333400,17.61400604248047,2776800,40.116111755371094,55512900,28.99309539794922,230400,67.83973693847656,456100
2009-05-19,68.74590301513672,206102200,68.41476440429688,586100,30.06940460205078,129086400,17.278133392333984,2909000,40.13237380981445,55704100,28.846147537231445,336300,67.7448501586914,268900
2009-05-20,68.28572845458984,285722200,68.62274169921875,543600,29.964506149291992,131873700,17.14048194885254,3417700,39.758506774902344,48021100,28.684518814086914,196500,67.95645904541016,408600
2009-05-21,67.30492401123047,258988400,68.40807342529297,393400,29.413820266723633,139253200,17.190032958984375,2684600,39.246482849121094,49312200,28.361223220825195,181400,67.21234130859375,374900
2009-05-22,67.1615982055664,166811900,68.2269287109375,433400,29.317670822143555,83510600,16.76605987548828,1669600,38.84012222290039,38440200,28.412649154663086,125700,66.81843566894531,382200
2009-05-26,68.88172912597656,236318500,68.07263946533203,469300,30.410297393798828,144857200,17.762664794921875,2517200,40.69312286376953,73480700,29.132692337036133,173500,66.37345123291016,519900
2009-05-27,67.65198516845703,246015800,67.69692993164062,636200,30.20050621032715,121348800,17.118450164794922,2539800,39.9047966003418,48207700,28.442033767700195,221800,65.62211608886719,733500
2009-05-28,68.59505462646484,289095000,67.72381591796875,634200,30.5501766204834,118931300,17.35521697998047,2397500,39.95357131958008,58832400,28.73593521118164,232000,65.96493530273438,660100
2009-05-29,69.80972290039062,258641500,68.44831848144531,1142100,30.926029205322266,111535700,17.927854537963867,1692900,40.774410247802734,51665800,29.15474510192871,179500,66.70905303955078,1119300
2009-06-01,71.49971008300781,276246800,67.59916687011719,1111000,31.808883666992188,119126200,18.847366333007812,3811800,42.36735153198242,70173300,29.99970054626465,209800,65.62035369873047,970300
2009-06-02,71.56004333496094,230874500,68.06340026855469,618100,31.852590560913086,126858600,18.45643424987793,2796300,42.89561462402344,56794100,30.109914779663086,254700,65.83985900878906,1903800
2009-06-03,70.65472412109375,235310500,68.2518539428711,797700,31.756446838378906,93329800,18.423398971557617,2019100,42.611167907714844,44068400,29.845396041870117,356300,66.24223327636719,568800
2009-06-04,71.31863403320312,210102300,67.68659210205078,591900,32.11482238769531,89280600,19.012554168701172,2006000,43.22071075439453,42972900,29.985008239746094,294800,65.47399139404297,591100
2009-06-05,71.3337173461914,284257900,67.33670806884766,479100,32.14978790283203,121958800,18.962995529174805,2798300,43.23695755004883,50619300,30.021751403808594,264300,64.82291412353516,1273900
2009-06-08,71.03951263427734,238565100,67.15499877929688,648800,32.05362319946289,89194100,18.61610984802246,3558400,42.724952697753906,46325400,30.021751403808594,139800,64.49370574951172,1135800
2009-06-09,71.40159606933594,225125500,67.45783233642578,442300,32.29838562011719,109187800,18.61610984802246,2516800,42.920013427734375,35033700,30.051149368286133,193600,64.77166748046875,1127200
2009-06-10,71.22054290771484,296100400,67.26942443847656,772600,32.184749603271484,133404700,18.29125213623047,2373100,42.74934768676758,65032200,29.882137298583984,180100,64.38387298583984,1406500
2009-06-11,71.53743743896484,275414200,67.50493621826172,481900,32.184749603271484,147909800,17.91683578491211,2714700,42.765586853027344,62963200,29.985008239746094,194000,64.82291412353516,781400
2009-06-12,71.73358154296875,184361800,67.8345947265625,358000,32.036136627197266,109452500,18.56655502319336,1765400,42.89561462402344,44094300,30.109914779663086,747400,65.16675567626953,608300
2009-06-15,70.08883666992188,224190500,68.09033203125,491000,31.380550384521484,112152900,17.685583114624023,2129600,41.74155807495117,45942200,29.455989837646484,215000,65.45941162109375,531500
2009-06-16,69.13827514648438,227319000,68.1845474243164,430900,31.074628829956055,110550300,17.360721588134766,2248100,41.0426025390625,53065700,29.088619232177734,218500,65.82523345947266,403000
2009-06-17,69.07034301757812,223445200,68.3191146850586,454900,31.371822357177734,153421800,17.030353546142578,2144600,41.26205062866211,71985300,29.081266403198242,200300,65.64965057373047,594800
2009-06-18,69.57581329345703,211725100,67.87501525878906,550300,31.310644149780273,126266700,17.145980834960938,1742400,41.4489631652832,34317000,29.353120803833008,143200,64.8521499633789,1015500
2009-06-19,69.832275390625,215655600,68.12399291992188,584400,31.646717071533203,122044700,17.316675186157227,1292300,41.70091247558594,38711500,29.331069946289062,164100,65.15209197998047,850900
2009-06-22,67.73822784423828,251913600,68.22492218017578,516800,30.70150375366211,137714900,16.41367530822754,2041900,40.221744537353516,54877300,28.655115127563477,165800,65.50333404541016,1218000
2009-06-23,67.79132080078125,188309800,68.44695281982422,524300,30.63149070739746,114903100,16.534807205200195,1855000,39.89667892456055,40810600,28.60369110107422,223300,65.71544647216797,492200
2009-06-24,68.37555694580078,211577700,68.2652587890625,525700,31.147857666015625,103314600,16.895784378051758,4424500,40.32740783691406,39962500,28.707895278930664,193100,65.46671295166016,687600
2009-06-25,69.86263275146484,279411000,68.5815200805664,575200,31.76049041748047,112538200,17.11964225769043,1872300,41.48961639404297,42339200,29.299211502075195,110600,66.28614807128906,790700
2009-06-26,69.68052673339844,167579000,68.78340911865234,471300,31.830486297607422,87677300,17.265148162841797,2356600,41.635894775390625,60379100,29.299211502075195,93600,66.37393951416016,263700
2009-06-29,70.3330307006836,168481300,68.72286224365234,398400,31.9005069732666,93817600,17.253957748413086,2342100,41.635894775390625,49196600,29.550508499145508,152600,66.51296997070312,903200
2009-06-30,69.76399993896484,228888200,68.73627471923828,805500,31.839248657226562,97843000,17.35469627380371,1894200,41.51398849487305,44575900,29.299211502075195,240200,66.33740997314453,608800
2009-07-01,70.05229949951172,173041100,68.71067810058594,450600,31.85675048828125,85976000,17.656904220581055,1682600,42.156044006347656,46382900,29.483989715576172,161200,66.2948226928711,394100
2009-07-02,68.14034271240234,212309900,68.87274169921875,533000,31.156604766845703,113309800,16.7222900390625,2344000,40.705142974853516,51688200,28.78920555114746,163700,66.51490020751953,431700
2009-07-06,68.13276672363281,174499600,68.81866455078125,436600,30.99031639099121,107632500,17.142030715942383,2654100,40.346282958984375,47241700,28.885295867919922,251100,66.55896759033203,472200
2009-07-07,66.81259155273438,197088900,69.04150390625,518600,30.22014045715332,149773000,16.47604751586914,2036100,39.47362518310547,40473600,28.39746856689453,178300,66.82304382324219,741600
2009-07-08,66.76707458496094,248050500,69.41958618164062,790000,30.37769889831543,152776400,16.319347381591797,2370500,39.20448684692383,65594900,28.44921112060547,191100,67.59342193603516,658900
2009-07-09,66.89604949951172,163777600,69.22378540039062,600100,30.43020248413086,97851500,16.01154136657715,1289300,39.04137420654297,41678300,28.419631958007812,116700,67.197265625,668900
2009-07-10,66.73670959472656,173520300,69.46007537841797,504600,30.561481475830078,108482000,15.989151954650879,1123900,39.228965759277344,39883000,28.31614875793457,111700,67.61544036865234,400300
2009-07-13,68.36038970947266,217413500,69.42636108398438,397800,31.147857666015625,127140300,16.593568801879883,3929500,40.175018310546875,44825200,28.937026977539062,121100,67.37332916259766,327400
2009-07-14,68.74729919433594,181487400,69.21701049804688,529700,31.261611938476562,115631700,16.7950439453125,2822300,40.41154098510742,32721400,29.129201889038086,238000,66.9257583618164,942100
2009-07-15,70.75792694091797,220877900,68.76469421386719,849600,32.311851501464844,160869700,17.416255950927734,1768200,41.96927261352539,57645800,29.779647827148438,197700,66.06000518798828,714400
2009-07-16,70.64411163330078,231174500,68.98072052001953,410800,32.696929931640625,120142500,17.617721557617188,1606200,42.491241455078125,38353400,29.986597061157227,522600,66.45623016357422,194900
2009-07-17,71.41798400878906,138561700,68.98072052001953,437300,32.8719596862793,104906500,17.147619247436523,1454700,42.328128814697266,35682600,29.979217529296875,282900,66.00872802734375,616000
2009-07-20,72.17674255371094,164179400,69.06173706054688,675400,33.18703079223633,97168800,17.75204849243164,1687800,42.8501091003418,42596800,30.30443000793457,420300,66.25081634521484,335400
