Date,TIPS_adj_close,TIPS_240,TIPS_momentum
2007-04-16,61.49775314331055,60.3507272084554,1.1470259348551437
2007-04-17,61.534542083740234,60.363057883580524,1.1714842001597106
2007-04-18,61.73692321777344,60.376920239130655,1.3600029786427825
2007-04-19,61.70632553100586,60.391588894526166,1.3147366364796937
2007-04-20,61.73085403442383,60.40498320261637,1.3258708318074568
2007-04-23,61.87186813354492,60.41896506945292,1.4529030640919984
2007-04-24,61.97616195678711,60.433013089497884,1.5431488672892257
2007-04-25,61.98228454589844,60.44649655024211,1.535787995656328
2007-04-26,61.81053161621094,60.459141445159915,1.3513901710510225
2007-04-27,61.82280349731445,60.47267320950826,1.350130287806195
2007-04-30,62.15400695800781,60.48770780563355,1.6662991523742647
2007-05-01,62.145389556884766,60.50177254676819,1.6436170101165786
2007-05-02,62.13923645019531,60.51662278175354,1.6226136684417725
2007-05-03,61.985347747802734,60.52933252652486,1.4560152212778732
2007-05-04,62.0161018371582,60.54236707687378,1.4737347602844224
2007-05-07,61.97300720214844,60.55485321680705,1.418153985341391
2007-05-08,62.04686737060547,60.56786851882934,1.478998851776126
2007-05-09,61.849891662597656,60.58016142845154,1.2697302341461167
2007-05-10,61.985347747802734,60.593043406804405,1.3923043409983293
2007-05-11,61.87449264526367,60.604824463526406,1.2696681817372664
2007-05-14,61.7760009765625,60.61683416366577,1.1591668128967285
2007-05-15,61.60976028442383,60.62849507331848,0.9812652111053453
2007-05-16,61.54817581176758,60.639716672897336,0.9084591388702421
2007-05-17,61.523555755615234,60.648957045873004,0.8745987097422301
2007-05-18,61.36348342895508,60.658148495356244,0.7053349335988344
2007-05-21,61.51744079589844,60.66832755406698,0.8491132418314606
2007-05-22,61.277286529541016,60.67834610939026,0.598940420150754
2007-05-23,61.27115249633789,60.68816612561544,0.5829863707224519
2007-05-24,61.34501266479492,60.697305250167844,0.647707414627078
2007-05-25,61.431190490722656,60.70685286521912,0.7243376255035372
2007-05-29,61.246517181396484,60.715458170572916,0.5310590108235687
2007-05-30,61.30192184448242,60.72523342768351,0.576688416798909
2007-05-31,61.338836669921875,60.735681486129764,0.6031551837921114
2007-06-01,61.132904052734375,60.745197439193724,0.38770661354065084
2007-06-04,61.293697357177734,60.755902449289955,0.5377949078877791
2007-06-05,61.07108688354492,60.76590218544006,0.3051846981048598
2007-06-06,61.12056350708008,60.77600916226705,0.3445543448130266
2007-06-07,60.58867645263672,60.78441904385885,-0.19574259122212823
2007-06-08,60.699989318847656,60.79361397425334,-0.09362465540568365
2007-06-11,60.570152282714844,60.802539841334024,-0.23238755861918037
2007-06-12,60.19289016723633,60.80949827829997,-0.6166081110636412
2007-06-13,60.4155387878418,60.81792826652527,-0.4023894786834745
2007-06-14,60.45265579223633,60.825029881795246,-0.3723740895589174
2007-06-15,60.6319694519043,60.83156886100769,-0.19959940910339213
2007-06-18,60.58251190185547,60.838408851623534,-0.255896949768065
2007-06-19,60.90407943725586,60.84753297170003,0.056546465555825876
2007-06-20,60.675262451171875,60.85485874811808,-0.17959629694620816
2007-06-21,60.650550842285156,60.86136067708333,-0.2108098347981766
2007-06-22,60.89793395996094,60.8688685576121,0.029065402348834368
2007-06-25,61.0401611328125,60.87679513295492,0.16336599985758227
2007-06-26,60.91645812988281,60.88425606091817,0.032202068964643615
2007-06-27,60.94743347167969,60.89087669054667,0.05655678113301832
2007-06-28,60.84844970703125,60.8969108581543,-0.04846115112304972
2007-06-29,61.2071418762207,60.90426568984985,0.30287618637085245
2007-07-02,61.39162826538086,60.913631931940714,0.4779963334401458
2007-07-03,61.14316177368164,60.92039701143901,0.2227647622426332
2007-07-05,60.88844680786133,60.92533040046692,-0.03688359260559082
2007-07-06,60.75801467895508,60.93046568234762,-0.17245100339253838
2007-07-09,60.95059585571289,60.936602385838825,0.013993469874066022
2007-07-10,61.43510818481445,60.94428567886352,0.4908225059509306
2007-07-11,61.16803741455078,60.950035858154294,0.21800155639648722
2007-07-12,60.96300506591797,60.95488214492798,0.008122920989990234
2007-07-13,61.056217193603516,60.959371169408165,0.09684602419535082
2007-07-16,61.24253845214844,60.96473587354024,0.27780257860819546
2007-07-17,61.192840576171875,60.96946353912354,0.223377037048337
2007-07-18,61.42891311645508,60.97460020383199,0.45431291262308804
2007-07-19,61.50343322753906,60.98017217318217,0.5232610543568939
2007-07-20,61.739479064941406,60.98502826690674,0.754450798034668
2007-07-23,61.609031677246094,60.989415661493936,0.6196160157521575
2007-07-24,61.801612854003906,60.994205411275225,0.8074074427286817
2007-07-25,61.987937927246094,60.999671665827435,0.9882662614186586
2007-07-26,62.279964447021484,61.006779781977336,1.2731846650441483
2007-07-27,62.37311553955078,61.01487576166789,1.3582397778828934
2007-07-30,62.30476379394531,61.023286739985146,1.2814770539601668
2007-07-31,62.615333557128906,61.03211703300476,1.583216524124147
2007-08-01,62.356422424316406,61.03939361572266,1.3170288085937472
2007-08-02,62.38765335083008,61.04710038503011,1.340552965799965
2007-08-03,62.581050872802734,61.05473807652791,1.5263127962748229
2007-08-06,62.16924285888672,61.06000995635986,1.1092329025268555
2007-08-07,62.17547607421875,61.06493298212687,1.1105430920918806
2007-08-08,61.94463348388672,61.069268989562985,0.8753644943237333
2007-08-09,62.14431381225586,61.0748867670695,1.0694270451863588
2007-08-10,62.00697708129883,61.079357560475664,0.9276195208231641
2007-08-13,62.281532287597656,61.08574725786845,1.1957850297292083
2007-08-14,62.356422424316406,61.09237411816915,1.2640483061472594
2007-08-15,62.356422424316406,61.098775720596315,1.2576467037200914
2007-08-16,62.493682861328125,61.10519943237305,1.3884834289550767
2007-08-17,62.69959259033203,61.11257681846619,1.5870157718658433
2007-08-20,62.69338607788086,61.12100903193156,1.5723770459493025
2007-08-21,62.91171646118164,61.130476506551105,1.7812399546305357
2007-08-22,62.768211364746094,61.139748366673786,1.6284629980723082
2007-08-23,62.799461364746094,61.149301290512085,1.6501600742340088
2007-08-24,62.880550384521484,61.15984565416972,1.7207047303517626
2007-08-27,62.955421447753906,61.170224316914876,1.7851971308390304
2007-08-28,63.14256286621094,61.18082984288534,1.9617330233255998
2007-08-29,62.880550384521484,61.19029324849446,1.6902571360270215
2007-08-30,63.155067443847656,61.20170488357544,1.9533625602722182
2007-08-31,63.130126953125,61.21318869590759,1.91693825721741
2007-09-04,63.180259704589844,61.224303070704146,1.9559566338856982
2007-09-05,63.47478103637695,61.236996698379514,2.2377843379974394
2007-09-06,63.336910247802734,61.24765782356262,2.089252424240115
2007-09-07,64.06385040283203,61.26054369608561,2.803306706746419
2007-09-10,64.30195617675781,61.27371757825215,3.0282385985056592
2007-09-11,64.30195617675781,61.28729378382365,3.014662392934163
2007-09-12,64.27690124511719,61.30081585248311,2.976085392634076
2007-09-13,63.9384765625,61.312877559661864,2.625599002838136
2007-09-14,64.04500579833984,61.32548368771871,2.719522110621135
2007-09-17,64.27690124511719,61.338788477579754,2.938112767537433
2007-09-18,64.32072448730469,61.353159507115684,2.967564980189003
2007-09-19,64.1390609741211,61.36578872998555,2.7732722441355406
2007-09-20,63.41837692260742,61.37581912676493,2.042557795842491
2007-09-21,63.66903305053711,61.38762636184693,2.2814066886901827
2007-09-24,63.568763732910156,61.399520826339725,2.1692429065704317
2007-09-25,63.449729919433594,61.41192905108134,2.0378008683522566
2007-09-26,63.51240539550781,61.425331036249794,2.0870743592580183
2007-09-27,63.888370513916016,61.44027404785156,2.448096466064456
2007-09-28,63.9384765625,61.45585508346558,2.482621479034421
2007-10-01,64.08009338378906,61.47182421684265,2.608269166946414
2007-10-02,64.14299774169922,61.48808058102926,2.65491716066996
2007-10-03,64.02348327636719,61.50436933835348,2.51911393801371
2007-10-04,64.11784362792969,61.52097541491191,2.5968682130177783
2007-10-05,63.740291595458984,61.536033709843956,2.2042578856150286
2007-10-08,63.85359191894531,61.552296257019044,2.301295661926268
2007-10-09,63.63333511352539,61.567262442906696,2.066072670618695
2007-10-10,63.677371978759766,61.58125065167745,2.096121327082315
2007-10-11,63.5704231262207,61.59355595906575,1.9768671671549498
2007-10-12,63.488609313964844,61.604964923858645,1.8836443901061983
2007-10-15,63.488609313964844,61.61682834625244,1.8717809677124038
2007-10-16,63.67110061645508,61.62806334495544,2.043037271499635
2007-10-17,64.05493927001953,61.64002676010132,2.41491250991821
2007-10-18,64.2436752319336,61.65343688329061,2.590238348642984
2007-10-19,64.79112243652344,61.67054977416992,3.120572662353517
2007-10-22,64.63380432128906,61.68627107938131,2.947533241907756
2007-10-23,64.6589584350586,61.70118295351664,2.957775481541951
2007-10-24,64.90434265136719,61.71666014989217,3.1876825014750167
2007-10-25,65.08689880371094,61.73241580327352,3.354483000437419
2007-10-26,65.03019714355469,61.748036575317386,3.282160568237302
2007-10-29,65.31343078613281,61.76542142232259,3.5480093638102232
2007-10-30,64.99248504638672,61.781164248784386,3.2113207976023332
2007-10-31,64.68414306640625,61.79638406435649,2.887759002049762
2007-11-01,65.2774429321289,61.815497970581056,3.46194496154785
2007-11-02,65.64356231689453,61.83562943140666,3.8079328854878725
2007-11-05,65.67513275146484,61.85581636428833,3.8193163871765137
2007-11-06,65.68140411376953,61.87562319437663,3.8057809193929018
2007-11-07,65.71927642822266,61.89525787035624,3.8240185578664168
2007-11-08,65.9212646484375,61.915124559402464,4.006140089035036
2007-11-09,66.49562072753906,61.93697810173035,4.558642625808716
2007-11-12,66.71027374267578,61.95883746147156,4.751436281204221
2007-11-13,66.07275390625,61.97837045987447,4.094383446375531
2007-11-14,66.07905578613281,61.9969140847524,4.082141701380415
2007-11-15,66.21792602539062,62.01522380510966,4.202702220280962
2007-11-16,66.3504638671875,62.03400964736939,4.316454219818112
2007-11-19,66.89332580566406,62.05523509979248,4.838090705871579
2007-11-20,66.82386016845703,62.077059809366865,4.746800359090166
2007-11-21,67.3856430053711,62.10158100128174,5.284062004089357
2007-11-23,67.34146881103516,62.12670513788859,5.214763673146564
2007-11-26,68.1052017211914,62.1544273853302,5.950774335861205
2007-11-27,67.49292755126953,62.17957301139832,5.313354539871213
2007-11-28,66.98793029785156,62.203630193074545,4.784300104777017
2007-11-29,67.39827728271484,62.22965110143026,5.168626181284587
2007-11-30,67.34773254394531,62.25673100153605,5.091001542409259
2007-12-03,67.57272338867188,62.285205380121866,5.287518008550009
2007-12-04,67.45231628417969,62.31335601806641,5.13896026611328
2007-12-05,66.73625183105469,62.33867524464925,4.397576586405435
2007-12-06,66.5334243774414,62.36259067853292,4.170833698908488
2007-12-07,66.19120788574219,62.38612130482991,3.805086580912274
2007-12-10,66.10247802734375,62.40943454106649,3.6930434862772614
2007-12-11,66.82491302490234,62.43667200406392,4.3882410208384215
2007-12-12,66.56512451171875,62.46328414281209,4.101840368906657
2007-12-13,66.15953826904297,62.488079436620076,3.6714588324228927
2007-12-14,66.1152114868164,62.51159795125326,3.6036135355631487
2007-12-17,66.59676361083984,62.53694537480672,4.059818236033124
2007-12-18,66.66650390625,62.563294394810995,4.103209511439005
2007-12-19,67.08473205566406,62.59120831489563,4.493523740768431
2007-12-20,67.00869750976562,62.61898314158122,4.389714368184407
2007-12-21,66.60314178466797,62.64570295015971,3.9574388345082596
2007-12-24,66.40032196044922,62.67241547902425,3.7279064814249665
2007-12-26,66.10884857177734,62.69892930984497,3.409919261932373
2007-12-27,66.54895782470703,62.72684523264567,3.822112592061359
2007-12-28,66.95022583007812,62.756458552678424,4.193767277399701
2007-12-31,67.38976287841797,62.787725655237836,4.602037223180133
2008-01-02,67.92485046386719,62.82079038619995,5.104060077667235
2008-01-03,68.15410614013672,62.85440409978231,5.299702040354411
2008-01-04,68.13496398925781,62.887963422139485,5.247000567118327
2008-01-07,68.12225341796875,62.9211398601532,5.201113557815553
2008-01-08,68.17321014404297,62.95529025395711,5.217919890085859
2008-01-09,68.12225341796875,62.98943158785502,5.132821830113727
2008-01-10,67.8165054321289,63.02255288759867,4.793952544530235
2008-01-11,68.31973266601562,63.05705993970235,5.262672726313276
2008-01-14,68.60637664794922,63.09146639506022,5.5149102528889955
2008-01-15,68.95665740966797,63.12817010879517,5.828487300872801
2008-01-16,68.54900360107422,63.16271834373474,5.38628525733948
2008-01-17,69.04582977294922,63.1992096265157,5.846620146433516
2008-01-18,69.10950469970703,63.235966221491495,5.873538478215536
2008-01-22,69.63182067871094,63.27446772257487,6.357352956136069
2008-01-23,69.46621704101562,63.31253291765849,6.153684123357138
2008-01-24,68.99483489990234,63.34926884969075,5.645566050211592
2008-01-25,69.55543518066406,63.388975302378334,6.166459878285728
2008-01-28,69.47259521484375,63.42831130027771,6.044283914566037
2008-01-29,69.44712829589844,63.465890645980835,5.9812376499176025
2008-01-30,69.45987701416016,63.50359946886699,5.956277545293169
2008-01-31,69.79745483398438,63.54187698364258,6.255577850341794
2008-02-01,69.83650970458984,63.58029185930888,6.256217845280965
2008-02-04,69.43313598632812,63.61667033831279,5.816465648015338
2008-02-05,69.76608276367188,63.65458847681681,6.111494286855063
2008-02-06,69.6828842163086,63.69142346382141,5.9914607524871855
2008-02-07,68.85055541992188,63.723724095026654,5.126831324895221
2008-02-08,69.54202270507812,63.75664593378703,5.785376771291098
2008-02-11,69.72128295898438,63.79072093963623,5.9305620193481445
2008-02-12,69.59324645996094,63.82388575871786,5.76936070124308
2008-02-13,68.95940399169922,63.85390022595723,5.105503765741986
2008-02-14,68.49839782714844,63.88217206001282,4.616225767135617
2008-02-15,68.84416198730469,63.912241061528526,4.931920925776161
2008-02-19,68.4472427368164,63.94027427037557,4.5069684664408385
2008-02-20,68.67768096923828,63.96949693361918,4.708184035619098
2008-02-21,69.10662841796875,64.00167806943257,5.104950348536178
2008-02-22,68.91455841064453,64.0328297773997,4.881728633244833
2008-02-25,68.56886291503906,64.06152267456055,4.507340240478513
2008-02-26,69.02340698242188,64.09208391507467,4.931323067347208
2008-02-27,69.13862609863281,64.12320181528727,5.0154242833455385
2008-02-28,70.05415344238281,64.1579815864563,5.896171855926511
2008-02-29,70.79041290283203,64.19585448900858,6.594558413823449
2008-03-03,70.76213836669922,64.2335585753123,6.5285797913869175
2008-03-04,70.6013412475586,64.26962510744731,6.331716140111283
2008-03-05,70.55631256103516,64.30626780192057,6.250044759114587
2008-03-06,70.935791015625,64.34466996192933,6.591121053695673
2008-03-07,71.19954681396484,64.38325446446737,6.816292349497473
2008-03-10,71.73345184326172,64.42414002418518,7.309311819076541
2008-03-11,71.03872680664062,64.4624874273936,6.576239379247028
2008-03-12,71.7205810546875,64.5040067990621,7.216574255625403
2008-03-13,71.25743865966797,64.54364744822185,6.713791211446122
2008-03-14,71.4183120727539,64.58385861714682,6.83445345560709
2008-03-17,70.65280151367188,64.62200465202332,6.030796861648554
2008-03-18,70.57559967041016,64.65901126861573,5.916588401794428
2008-03-19,70.87152862548828,64.69730194409688,6.174226681391403
2008-03-20,71.02586364746094,64.73738571802775,6.288477929433185
2008-03-24,69.77155303955078,64.77162990570068,4.999923133850103
2008-03-25,69.65579223632812,64.80580070813497,4.849991528193158
2008-03-26,69.86164855957031,64.84082924524942,5.020819314320889
2008-03-27,70.00312042236328,64.8770859559377,5.12603446642558
2008-03-28,70.52412414550781,64.91469583511352,5.609428310394293
2008-03-31,70.69139099121094,64.95284937222799,5.73854161898295
2008-04-01,70.07806396484375,64.98760412534078,5.090459839502969
2008-04-02,70.07806396484375,65.02248636881511,5.055577596028641
2008-04-03,70.46332550048828,65.05887166659038,5.404453833897904
2008-04-04,70.86677551269531,65.09635044733683,5.770425065358481
2008-04-07,70.70410919189453,65.13271689414978,5.571392297744751
2008-04-08,70.5804672241211,65.16854265530904,5.411924568812054
2008-04-09,71.04901123046875,65.20703632036845,5.841974910100305
2008-04-10,70.74312591552734,65.24420433044433,5.498921585083011
2008-04-11,71.27025604248047,65.28218870162964,5.988067340850833
2008-04-14,71.04901123046875,65.31928712526957,5.729724105199182
2008-04-15,70.78871154785156,65.35532660484314,5.43338494300842
2008-04-16,70.35269165039062,65.3901905377706,4.962501112620032
2008-04-17,70.05989074707031,65.42370632489522,4.636184422175091
2008-04-18,69.99474334716797,65.45713022549947,4.5376131216685
2008-04-21,70.02081298828125,65.49035499890645,4.530457989374796
2008-04-22,70.19650268554688,65.52513254483542,4.67137014071146
2008-04-23,69.98175811767578,65.55845092137655,4.423307196299234
2008-04-24,69.35054779052734,65.58960115114847,3.760946639378872
2008-04-25,69.25294494628906,65.62075508435568,3.6321898619333837
2008-04-28,69.37007904052734,65.65308974583944,3.716989294687906
2008-04-29,69.37654876708984,65.68570796648662,3.690840800603226
2008-04-30,69.70191955566406,65.71978448232015,3.982135073343912
2008-05-01,69.65225219726562,65.75432101885478,3.8979311784108432
2008-05-02,69.47583770751953,65.78748100598654,3.688356701532996
2008-05-05,69.63923645019531,65.82232246398925,3.8169139862060604
2008-05-06,69.58695220947266,65.85697162946066,3.729980580011997
2008-05-07,69.75682067871094,65.89202082951864,3.864799849192295
2008-05-08,70.2730484008789,65.92886190414428,4.344186496734622
2008-05-09,70.46253967285156,65.96726199785869,4.495277674992877
2008-05-12,70.35152435302734,66.00496867497762,4.346555678049725
2008-05-13,69.82220458984375,66.04031604131063,3.781888548533118
2008-05-14,69.88749694824219,66.07679351170857,3.8107034365336148
2008-05-15,70.39071655273438,66.11469775835673,4.276018794377649
2008-05-16,70.39071655273438,66.15352954864503,4.23718700408935
2008-05-19,70.61286926269531,66.19308082262675,4.419788440068558
2008-05-20,71.03759002685547,66.23661796251933,4.800972064336136
2008-05-21,71.11602020263672,66.28001809120178,4.8360021114349365
2008-05-22,70.61941528320312,66.32189002037049,4.297525262832636
2008-05-23,70.89387512207031,66.3664774576823,4.527397664388019
2008-05-27,70.40373992919922,66.40809496243794,3.995644966761276
2008-05-28,69.76990509033203,66.44691683451335,3.322988255818686
2008-05-29,69.50199890136719,66.48387529055277,3.0181236108144134
2008-05-30,69.77645111083984,66.52218337059021,3.254267740249631
2008-06-02,70.01087951660156,66.56012837092082,3.4507511456807407
2008-06-03,70.01087951660156,66.5990267753601,3.4118527412414608
2008-06-04,69.64864349365234,66.63651882807413,3.012124665578213
2008-06-05,69.43135833740234,66.67207476298015,2.7592835744221986
2008-06-06,70.2808837890625,66.71057777404785,3.5703060150146513
2008-06-09,69.91209411621094,66.74805959065755,3.16403452555339
2008-06-10,69.53673553466797,66.78384834925333,2.752887185414636
2008-06-11,69.66841888427734,66.82059822082519,2.847820663452154
2008-06-12,69.0164794921875,66.85313712755838,2.1633423646291163
2008-06-13,69.00988006591797,66.88487984339396,2.125000222524008
2008-06-16,69.18112182617188,66.91837134361268,2.2627504825591984
2008-06-17,69.37864685058594,66.95374717712403,2.4248996734619084
2008-06-18,69.75406646728516,66.99123072624207,2.762835741043091
2008-06-19,69.3193588256836,67.02610057195028,2.2932582537333133
2008-06-20,69.54329681396484,67.05988469123841,2.4834121227264347
2008-06-23,69.54329681396484,67.09478160540263,2.4485152085622133
2008-06-24,69.96473693847656,67.1322888215383,2.8324481169382665
2008-06-25,70.01746368408203,67.16962734858195,2.8478363355000766
2008-06-26,70.6233139038086,67.20871391296387,3.414599990844721
2008-06-27,70.95917510986328,67.24940697352092,3.709768136342362
2008-06-30,71.02505493164062,67.28939089775085,3.735664033889776
2008-07-01,71.04297637939453,67.32913899421692,3.7138373851776123
2008-07-02,71.48717498779297,67.36975439389546,4.117420593897506
2008-07-03,71.67281341552734,67.41168681780498,4.261126597722367
2008-07-07,71.63969421386719,67.45267882347108,4.1870153903961125
2008-07-08,71.58665466308594,67.49267347653706,4.0939811865488736
2008-07-09,72.00434112548828,67.53319171269735,4.471149412790936
2008-07-10,71.99772644042969,67.57329425811767,4.424432182312017
2008-07-11,71.34796142578125,67.61097424825033,3.7369871775309207
2008-07-14,71.87834167480469,67.64957011540731,4.228771559397373
2008-07-15,71.83195495605469,67.68905150095621,4.142903455098477
2008-07-16,71.46731567382812,67.72688342730204,3.7404322465260833
2008-07-17,71.003173828125,67.76197560628255,3.2411982218424527
2008-07-18,70.67832946777344,67.79743013381957,2.880899333953863
2008-07-21,70.69155883789062,67.83291381200155,2.858645025889075
2008-07-22,70.35338592529297,67.8679502805074,2.485435644785568
2008-07-23,69.87603759765625,67.90016579627991,1.9758718013763428
2008-07-24,70.37329864501953,67.93502546946208,2.4382731755574554
2008-07-25,69.88926696777344,67.96672436396281,1.9225426038106264
2008-07-28,70.48600006103516,68.00059760411581,2.4854024569193456
2008-07-29,70.0086441040039,68.0324818611145,1.9761622428894015
2008-07-30,70.3003921508789,68.06500981648763,2.235382334391275
2008-07-31,70.59209442138672,68.09789524078369,2.494199180603033
2008-08-01,70.86905670166016,68.13196053504944,2.737096166610712
2008-08-04,70.66832733154297,68.16427974700927,2.5040475845336942
2008-08-05,70.28712463378906,68.19560855229696,2.0915160814921023
2008-08-06,70.10650634765625,68.22605457305909,1.8804517745971623
2008-08-07,70.82890319824219,68.25917270978292,2.569730488459271
2008-08-08,70.73529815673828,68.29158886273702,2.443709294001266
2008-08-11,70.09981536865234,68.32057741483052,1.77923795382182
2008-08-12,70.42756652832031,68.35202331542969,2.075543212890622
2008-08-13,70.42089080810547,68.38229757944742,2.038593228658044
2008-08-14,70.78211975097656,68.41418088277182,2.367938868204746
2008-08-15,70.95600128173828,68.44657980600992,2.5094214757283595
2008-08-18,71.02288055419922,68.47803022066752,2.5448503335316985
2008-08-19,70.94927215576172,68.50974839528402,2.439523760477698
2008-08-20,71.24360656738281,68.53966404596964,2.7039425214131683
2008-08-21,71.36398315429688,68.56908915837606,2.794893995920816
2008-08-22,71.08976745605469,68.59737170537313,2.4923957506815526
2008-08-25,71.35731506347656,68.6268734296163,2.7304416338602664
2008-08-26,71.38406372070312,68.65789670944214,2.7261670112609835
2008-08-27,71.57135772705078,68.6892565091451,2.882101217905685
2008-08-28,71.35062408447266,68.71873035430909,2.6318937301635685
2008-08-29,71.14328002929688,68.74715766906738,2.396122360229498
2008-09-02,71.1061782836914,68.77618732452393,2.329990959167475
2008-09-03,70.98485565185547,68.80771431922912,2.1771413326263485
2008-09-04,70.87704467773438,68.83774770100912,2.039296976725254
2008-09-05,70.897216796875,68.86828292210897,2.0289338747660253
2008-09-08,71.17359924316406,68.90046571095785,2.2731335322062165
2008-09-09,71.29495239257812,68.93289299011231,2.3620594024658175
2008-09-10,71.2612075805664,68.96361314455667,2.2975944360097316
2008-09-11,71.31517791748047,68.99434940020244,2.3208285172780307
2008-09-12,70.80961608886719,69.02238907814026,1.787227010726923
2008-09-15,71.22755432128906,69.05190806388855,2.1756462574005155
2008-09-16,70.51970672607422,69.07897566159566,1.4407310644785554
2008-09-17,70.77587127685547,69.10671744346618,1.669153833389288
2008-09-18,69.83897399902344,69.13212862014771,0.7068453788757267
2008-09-19,70.19618225097656,69.1585560798645,1.0376261711120662
2008-09-22,70.43885040283203,69.18691239356994,1.2519380092620906
2008-09-23,69.71763610839844,69.21208016077678,0.5055559476216587
2008-09-24,69.37386322021484,69.23626116116841,0.1376020590464293
2008-09-25,69.34691619873047,69.26067077318827,0.08624542554220227
2008-09-26,69.19864654541016,69.28446259498597,-0.08581604957581135
2008-09-29,69.4749755859375,69.30864540735881,0.16633017857868992
2008-09-30,68.28191375732422,69.3262578010559,-1.0443440437316838
2008-10-01,69.18553161621094,69.34684886932374,-0.16131725311279865
2008-10-02,69.0428695678711,69.36456448237101,-0.32169491449991483
2008-10-03,69.20587921142578,69.38361479441325,-0.1777355829874665
2008-10-06,69.15154266357422,69.4023338953654,-0.2507912317911831
2008-10-07,68.56050109863281,69.41756788889568,-0.8570667902628628
2008-10-08,66.53578186035156,69.42360490163168,-2.8878230412801145
2008-10-09,66.13496398925781,69.4282080968221,-3.2932441075642913
2008-10-10,64.8032455444336,69.42608232498169,-4.6228367805480985
2008-10-13,63.86565017700195,69.42138717969259,-5.555737002690634
2008-10-14,65.32640838623047,69.42406328519185,-4.09765489896138
2008-10-15,65.55062103271484,69.42520152727762,-3.874580494562778
2008-10-16,65.12938690185547,69.42305912971497,-4.293672227859503
2008-10-17,64.86446380615234,69.41968134244283,-4.555217536290485
2008-10-20,65.75450897216797,69.4199859460195,-3.6654769738515256
2008-10-21,65.85636138916016,69.42055713335672,-3.5641957441965673
2008-10-22,66.34552764892578,69.42232489585876,-3.0767972469329834
2008-10-23,65.67292785644531,69.41889700889587,-3.745969152450556
2008-10-24,64.10348510742188,69.40803538958231,-5.3045502821604344
2008-10-27,63.424034118652344,69.396999057134,-5.9729649384816526
2008-10-28,63.04351806640625,69.3843509833018,-6.34083291689555
2008-10-29,63.45798873901367,69.37285124460855,-5.914862505594883
2008-10-30,63.10472869873047,69.35932734807332,-6.254598649342853
2008-10-31,62.758216857910156,69.34209772745768,-6.583880869547528
2008-11-03,63.28814697265625,69.32736558914185,-6.0392186164855985
2008-11-04,64.26651763916016,69.3143692334493,-5.047851594289142
2008-11-05,64.72174072265625,69.30345369974772,-4.58171297709147
2008-11-06,64.44996643066406,69.28822355270385,-4.838257122039792
2008-11-07,64.1714096069336,69.27438389460245,-5.102974287668857
2008-11-10,64.39563751220703,69.26358267466227,-4.867945162455243
2008-11-11,64.5450668334961,69.25169429779052,-4.706627464294428
2008-11-12,64.64701080322266,69.24044129053752,-4.593430487314862
2008-11-13,64.24612426757812,69.22658046086629,-4.980456193288163
2008-11-14,64.89835357666016,69.21593894958497,-4.31758537292481
2008-11-17,64.95954132080078,69.20853598912556,-4.248994668324784
2008-11-18,64.30048370361328,69.19923206965129,-4.8987483660380065
2008-11-19,64.28689575195312,69.1912974357605,-4.904401683807379
2008-11-20,63.512332916259766,69.18050516446432,-5.668172248204556
2008-11-21,62.86690902709961,69.16401348114013,-6.297104454040522
2008-11-24,61.64397430419922,69.1435086886088,-7.499534384409586
2008-11-25,62.77182388305664,69.12939321200052,-6.357569328943882
