Date,SPY_Close,SPY_Volume,AGG_Close,AGG_Volume,QQQ_Close,QQQ_Volume,VNQ_Close,VNQ_Volume,IWM_Close,IWM_Volume,VIG_Close,VIG_Volume,IEF_Close,IEF_Volume,SPY_close_20_sma,SPY_close_50_sma,SPY_close_100_sma,AGG_close_20_sma,AGG_close_50_sma,AGG_close_100_sma,QQQ_close_20_sma,QQQ_close_50_sma,QQQ_close_100_sma,VNQ_close_20_sma,VNQ_close_50_sma,VNQ_close_100_sma,IWM_close_20_sma,IWM_close_50_sma,IWM_close_100_sma,VIG_close_20_sma,VIG_close_50_sma,VIG_close_100_sma,IEF_close_20_sma,IEF_close_50_sma,IEF_close_100_sma
2007-03-15,139.47000122070312,132435900,100.56999969482422,201400,42.88999938964844,111627400,79.88999938964844,118300,77.80000305175781,84037300,52.93000030517578,7300,83.55999755859375,338900,139.5727275501598,139.5727275501598,139.5727275501598,100.55727317116477,100.55727317116477,100.55727317116477,42.7863637750799,42.7863637750799,42.7863637750799,79.2381820678711,79.2381820678711,79.2381820678711,77.28727306019177,77.28727306019177,77.28727306019177,53.12454605102539,53.12454605102539,53.12454605102539,83.51909082586116,83.51909082586116,83.51909082586116
2007-03-16,138.52999877929688,121531600,100.58000183105467,264100,42.83000183105469,108328800,79.0,131400,77.2699966430664,77107100,52.68000030517578,10200,83.55000305175781,340500,139.48583348592123,139.48583348592123,139.48583348592123,100.5591672261556,100.5591672261556,100.5591672261556,42.79000027974447,42.79000027974447,42.79000027974447,79.21833356221516,79.21833356221516,79.21833356221516,77.28583335876465,77.28583335876465,77.28583335876465,53.08750057220459,53.08750057220459,53.08750057220459,83.52166684468587,83.52166684468587,83.52166684468587
2007-03-19,140.1999969482422,96161200,100.51000213623048,181300,43.27000045776367,95913200,79.79000091552734,140300,78.2300033569336,56720800,53.18000030517578,9000,83.44000244140625,238200,139.540769136869,139.540769136869,139.540769136869,100.55538529616136,100.55538529616136,100.55538529616136,42.82692337036133,42.82692337036133,42.82692337036133,79.26230797400841,79.26230797400841,79.26230797400841,77.35846182016226,77.35846182016226,77.35846182016226,53.0946159362793,53.0946159362793,53.0946159362793,83.51538496751051,83.51538496751051,83.51538496751051
2007-03-20,140.97000122070312,82147400,100.61000061035156,446400,43.58000183105469,78755700,80.11000061035156,67800,78.8499984741211,46527300,53.540000915527344,4700,83.55999755859375,169400,139.64285714285714,139.64285714285714,139.64285714285714,100.55928639003209,100.55928639003209,100.55928639003209,42.88071468898228,42.88071468898228,42.88071468898228,79.32285744803292,79.32285744803292,79.32285744803292,77.46500015258789,77.46500015258789,77.46500015258789,53.12642914908273,53.12642914908273,53.12642914908273,83.51857158115932,83.51857158115932,83.51857158115932
2007-03-21,143.2899932861328,152368700,100.73999786376952,664300,44.41999816894531,173333500,81.08000183105469,82300,80.2699966430664,77517600,54.27000045776367,18300,83.68000030517578,369800,139.88599955240886,139.88599955240886,139.88599955240886,100.57133382161459,100.57133382161459,100.57133382161459,42.983333587646484,42.983333587646484,42.983333587646484,79.44000040690104,79.44000040690104,79.44000040690104,77.6519999186198,77.6519999186198,77.6519999186198,53.202667236328125,53.202667236328125,53.202667236328125,83.52933349609376,83.52933349609376,83.52933349609376
2007-03-22,143.17999267578125,118942200,100.5500030517578,210200,44.2599983215332,114856300,81.16000366210938,178900,80.2699966430664,40940200,54.290000915527344,60700,83.4000015258789,236500,140.09187412261963,140.09187412261963,140.09187412261963,100.57000064849854,100.57000064849854,100.57000064849854,43.063125133514404,43.063125133514404,43.063125133514404,79.54750061035156,79.54750061035156,79.54750061035156,77.8156247138977,77.8156247138977,77.8156247138977,53.270625591278076,53.270625591278076,53.270625591278076,83.52125024795532,83.52125024795532,83.52125024795532
2007-03-23,143.38999938964844,74416800,100.41000366210938,226200,44.119998931884766,68530300,81.20999908447266,222000,80.23999786376953,37200500,54.47999954223633,12600,83.2699966430664,163400,140.28588149126838,140.28588149126838,140.28588149126838,100.56058906106388,100.56058906106388,100.56058906106388,43.12529418047737,43.12529418047737,43.12529418047737,79.64529463824104,79.64529463824104,79.64529463824104,77.95823489918428,77.95823489918428,77.95823489918428,53.341765235452094,53.341765235452094,53.341765235452094,83.50647062413833,83.50647062413833,83.50647062413833
2007-03-26,143.1999969482422,113787500,100.3499984741211,444100,44.29999923706055,114237300,79.44999694824219,469400,80.06999969482422,46665700,54.25,27300,83.33999633789062,142100,140.4477767944336,140.4477767944336,140.4477767944336,100.5488895840115,100.5488895840115,100.5488895840115,43.190555572509766,43.190555572509766,43.190555572509766,79.63444476657443,79.63444476657443,79.63444476657443,78.07555516560872,78.07555516560872,78.07555516560872,53.39222272237142,53.39222272237142,53.39222272237142,83.49722205268012,83.49722205268012,83.49722205268012
2007-03-27,142.86000061035156,99864600,100.37000274658205,275600,43.9900016784668,76419200,78.62000274658203,103300,79.69999694824219,40734900,53.88999938964844,18200,83.31999969482422,165900,140.5747359426398,140.5747359426398,140.5747359426398,100.53947448730469,100.53947448730469,100.53947448730469,43.23263168334961,43.23263168334961,43.23263168334961,79.58105308131168,79.58105308131168,79.58105308131168,78.1610521015368,78.1610521015368,78.1610521015368,53.418421494333366,53.418421494333366,53.418421494333366,83.4878945601614,83.4878945601614,83.4878945601614
2007-03-28,141.82000732421875,152907900,100.41999816894533,217600,43.52000045776367,142795000,78.0999984741211,104800,79.1500015258789,67939400,53.560001373291016,14400,83.30999755859375,240500,140.63699951171876,140.63699951171876,140.63699951171876,100.53350067138672,100.53350067138672,100.53350067138672,43.24700012207031,43.24700012207031,43.24700012207031,79.50700035095215,79.50700035095215,79.50700035095215,78.2104995727539,78.2104995727539,78.2104995727539,53.42550048828125,53.42550048828125,53.42550048828125,83.478999710083,83.478999710083,83.478999710083
2007-03-29,141.97000122070312,139432700,100.26000213623048,223000,43.56999969482422,124407000,78.2300033569336,115900,79.25,49841400,53.66999816894531,12900,83.19000244140625,121400,140.70999984741212,140.70047578357514,140.70047578357514,100.52450065612793,100.52047693161737,100.52047693161737,43.26900005340576,43.262381054106214,43.262381054106214,79.38450050354004,79.4461909702846,79.4461909702846,78.25199966430664,78.25999959309895,78.25999959309895,53.44000034332275,53.43714323497954,53.43714323497954,83.47449989318848,83.46523793538411,83.46523793538411
2007-03-30,142.0,128194100,100.26000213623048,435200,43.52999877929688,120418700,79.3499984741211,231300,79.44999694824219,54280000,53.65999984741211,9600,83.08999633789062,464400,140.87649993896486,140.7595450661399,140.7595450661399,100.5050006866455,100.5086371681907,100.5086371681907,43.32150001525879,43.274545496160336,43.274545496160336,79.38200035095215,79.44181858409534,79.44181858409534,78.38149948120117,78.31409038196911,78.31409038196911,53.47300033569336,53.4472730809992,53.4472730809992,83.45149955749511,83.4481814991344,83.4481814991344
2007-04-02,142.16000366210938,79416400,100.0,1065300,43.59000015258789,89617700,79.8499984741211,151100,79.6500015258789,36558700,53.72999954223633,13100,82.86000061035156,156600,141.11699981689452,140.8204345703125,140.8204345703125,100.47550086975097,100.48652250870414,100.48652250870414,43.39349994659424,43.28826091600501,43.28826091600501,79.55900039672852,79.4595655358356,79.4595655358356,78.60549964904786,78.37217347518258,78.37217347518258,53.52250022888184,53.4595655358356,53.4595655358356,83.41449966430665,83.42260841701342,83.42260841701342
2007-04-03,143.69000244140625,82417800,99.9000015258789,390600,44.15999984741211,105814500,80.55000305175781,186400,80.5,44410200,54.209999084472656,19200,82.79000091552734,257400,141.31650009155274,140.93999989827475,140.93999989827475,100.4445011138916,100.46208413441975,100.46208413441975,43.45900001525879,43.32458337148031,43.32458337148031,79.63100051879883,79.50500043233235,79.50500043233235,78.76949958801269,78.46083291371663,78.46083291371663,53.56950016021729,53.490833600362144,53.490833600362144,83.37949981689454,83.39624977111816,83.39624977111816
2007-04-04,143.85000610351562,63995200,100.01000213623048,181400,44.34000015258789,85147200,80.1500015258789,88500,80.48999786376953,35754200,54.25,8100,82.91999816894531,182300,141.53100051879883,141.05640014648438,141.05640014648438,100.41500129699708,100.44400085449219,100.44400085449219,43.5420000076294,43.36520004272461,43.36520004272461,79.73850059509277,79.53080047607422,79.53080047607422,78.94549942016602,78.54199951171876,78.54199951171876,53.62350025177002,53.521200256347655,53.521200256347655,83.34349975585937,83.37719970703125,83.37719970703125
2007-04-05,144.24000549316406,46822800,99.91999816894533,269600,44.560001373291016,54220200,80.06999969482422,66900,80.44000244140625,24666800,54.31999969482422,13400,82.70999908447266,161200,141.70600051879882,141.17884650597205,141.17884650597205,100.38550109863282,100.42384690504808,100.42384690504808,43.62150001525879,43.411153940054085,43.411153940054085,79.77950057983398,79.5515389075646,79.5515389075646,79.08999938964844,78.61499962439903,78.61499962439903,53.667000198364256,53.551923311673676,53.551923311673676,83.29749984741211,83.35153814462515,83.35153814462515
2007-04-09,144.44000244140625,50967400,99.54000091552734,324200,44.45000076293945,63050200,80.22000122070312,97800,80.55000305175781,38545000,54.380001068115234,17300,82.33000183105469,198900,141.8890007019043,141.2996300591363,141.2996300591363,100.3510009765625,100.39111186839916,100.39111186839916,43.69750003814697,43.4496297483091,43.4496297483091,79.77550048828125,79.57629677101419,79.57629677101419,79.20849952697753,78.68666641800492,78.68666641800492,53.709000205993654,53.58259285820855,53.58259285820855,83.25599975585938,83.31370346634476,83.31370346634476
2007-04-10,144.61000061035156,56620000,99.69000244140624,314700,44.68000030517578,76364500,80.55000305175781,82500,80.80000305175781,48521000,54.43999862670898,11500,82.5,97600,142.07000045776368,141.41785757882255,141.41785757882255,100.30850105285644,100.36607224600655,100.36607224600655,43.77100009918213,43.49357155391148,43.49357155391148,79.76800079345703,79.61107199532645,79.61107199532645,79.32849960327148,78.76214272635323,78.76214272635323,53.75200004577637,53.61321449279785,53.61321449279785,83.21149978637695,83.28464262826103,83.28464262826103
2007-04-11,144.02000427246094,106365700,99.62999725341795,344200,44.209999084472656,114012300,79.3499984741211,137800,80.30000305175781,59019200,54.150001525878906,18700,82.4000015258789,150700,142.3585006713867,141.5075867751549,141.5075867751549,100.25000076293945,100.3406903497104,100.3406903497104,43.863000106811526,43.51827595151704,43.51827595151704,79.79550056457519,79.60206946011247,79.60206946011247,79.52399978637695,78.8151723927465,78.8151723927465,53.83000011444092,53.631724390490305,53.631724390490305,83.14349975585938,83.25413776266164,83.25413776266164
2007-04-12,144.66000366210938,115534400,99.75,274100,44.560001373291016,113801300,78.80999755859375,71600,80.83999633789062,45075400,54.34999847412109,11300,82.4800033569336,111200,142.62750091552735,141.6126673380534,141.6126673380534,100.20350074768066,100.32100067138671,100.32100067138671,43.94150009155273,43.553000132242836,43.553000132242836,79.7770004272461,79.57566706339519,79.57566706339519,79.70599975585938,78.8826665242513,78.8826665242513,53.911499977111816,53.65566685994466,53.65566685994466,83.0849998474121,83.2283332824707,83.2283332824707
2007-04-13,145.32000732421875,84287000,99.58999633789062,291600,44.650001525878906,94572000,79.69999694824219,82700,81.36000061035156,31467000,54.4900016784668,5900,82.33999633789062,139100,142.9200012207031,141.73225895051033,141.73225895051033,100.15450057983398,100.29741988643524,100.29741988643524,44.02950019836426,43.588387273973034,43.588387273973034,79.76750030517579,79.57967770484186,79.57967770484186,79.88399963378906,78.96258052702873,78.96258052702873,53.98950004577637,53.6825808863486,53.6825808863486,83.02399978637695,83.19967725200038,83.19967725200038
2007-04-16,146.6999969482422,83064600,99.79000091552734,396400,45.060001373291016,72803200,79.80000305175781,160900,82.4800033569336,43967100,55.15999984741211,10500,82.43000030517578,262300,143.3285011291504,141.88750076293945,141.88750076293945,100.11500053405761,100.28156304359436,100.28156304359436,44.14100017547607,43.63437521457672,43.63437521457672,79.80750045776367,79.58656287193298,79.58656287193298,80.14449996948242,79.07249999046326,79.07249999046326,54.11350002288818,53.728750228881836,53.728750228881836,82.96799964904785,83.17562484741211,83.17562484741211
2007-04-17,147.08999633789062,108424100,100.08000183105467,368200,45.15999984741211,81852300,80.83999633789062,95200,82.2300033569336,51536000,55.5099983215332,18100,82.77999877929688,1080400,143.67300109863282,142.0451521439986,142.0451521439986,100.09350051879883,100.27545512806286,100.27545512806286,44.23550014495849,43.68060626405658,43.68060626405658,79.86000022888183,79.62454570423473,79.62454570423473,80.34449996948243,79.16818191065933,79.16818191065933,54.22999992370605,53.782727443810664,53.782727443810664,82.93499946594238,83.16363617868134,83.16363617868134
2007-04-18,147.27000427246094,88345300,100.2300033569336,160100,45.0099983215332,82002500,80.33999633789062,75300,81.75,48993700,55.5099983215332,5800,82.97000122070312,252500,143.9880012512207,142.19882426542395,142.19882426542395,100.07450065612792,100.27411831126494,100.27411831126494,44.30699996948242,43.719706030452954,43.719706030452954,79.87150001525879,79.6455883699305,79.6455883699305,80.48950004577637,79.2441177368164,79.2441177368164,54.32849979400635,53.83352952844956,53.83352952844956,82.90549964904785,83.15794103285846,83.15794103285846
2007-04-19,147.22999572753906,102947700,100.19000244140624,223500,45.150001525878906,95413000,79.80000305175781,66700,81.36000061035156,69360400,55.36000061035156,19400,82.95999908447266,153600,144.18500137329102,142.3425720214844,142.3425720214844,100.04700088500977,100.27171500069754,100.27171500069754,44.3435001373291,43.76057161603655,43.76057161603655,79.80750007629395,79.65000021798271,79.65000021798271,80.54400024414062,79.30457153320313,79.30457153320313,54.38299980163574,53.87714298793248,53.87714298793248,82.8694995880127,83.15228554861886,83.15228554861886
2007-04-20,148.6199951171875,124114100,100.13999938964844,162100,45.400001525878906,122377400,80.4000015258789,139200,82.30999755859375,68702200,56.04999923706055,10900,82.87000274658203,88800,144.45700149536134,142.5169448852539,142.5169448852539,100.0265007019043,100.26805623372395,100.26805623372395,44.40050029754639,43.806111335754395,43.806111335754395,79.76949996948242,79.67083358764648,79.67083358764648,80.646000289917,79.38805558946397,79.38805558946397,54.4709997177124,53.937500105963814,53.937500105963814,82.84299964904785,83.1444443596734,83.1444443596734
2007-04-23,148.05999755859375,77270800,100.23999786376952,409600,45.470001220703125,85303300,81.30000305175781,182400,82.22000122070312,34858200,55.79999923706055,76200,83.04000091552734,90500,144.69050140380858,142.6667571196685,142.6667571196685,100.0180004119873,100.26729789940086,100.26729789940086,44.468000411987305,43.8510813326449,43.8510813326449,79.77400016784668,79.71486519478462,79.71486519478462,80.74500045776367,79.46459466057854,79.46459466057854,54.53699970245361,53.98783792031778,53.98783792031778,82.8314998626709,83.14162156388566,83.14162156388566
2007-04-24,148.1199951171875,114471000,100.29000091552734,227500,45.70000076293945,108143700,80.75,74800,82.18000030517578,56640600,55.77000045776367,15000,83.19999694824219,660500,144.93650131225587,142.8102633827611,142.8102633827611,100.01500053405762,100.26789534719367,100.26789534719367,44.53800048828125,43.899737107126334,43.899737107126334,79.83900032043456,79.74210558439556,79.74210558439556,80.85050048828126,79.53605270385742,79.53605270385742,54.612999725341794,54.034736934461094,54.034736934461094,82.82449989318847,83.14315775821083,83.14315775821083
2007-04-25,149.47999572753906,108418800,100.33000183105467,401800,46.310001373291016,106818100,80.69999694824219,152000,82.41000366210938,51964600,56.18999862670898,9900,83.1500015258789,537400,145.26750106811522,142.98128216083234,142.98128216083234,100.01300048828125,100.26948782113882,100.26948782113882,44.654000473022464,43.961538754976715,43.961538754976715,79.94300003051758,79.76666690141727,79.76666690141727,80.9860008239746,79.60974375406902,79.60974375406902,54.727999687194824,54.09000005477514,54.09000005477514,82.81599998474121,83.14333323943309,83.14333323943309
2007-04-26,149.64999389648438,88741600,100.13999938964844,251900,46.54999923706055,99308300,80.75,57800,82.87000274658203,47381600,56.150001525878906,5400,82.91000366210938,307600,145.65900039672852,143.14799995422362,143.14799995422362,99.9990005493164,100.26625061035156,100.26625061035156,44.8055004119873,44.02625026702881,44.02625026702881,80.07550010681152,79.79125022888184,79.79125022888184,81.17200088500977,79.69125022888184,79.69125022888184,54.85749969482422,54.141500091552736,54.141500091552736,82.79600028991699,83.1375,83.1375
2007-04-27,149.52999877929688,108191100,100.12000274658205,169100,46.56999969482422,96536500,80.55000305175781,56500,82.5199966430664,56761000,56.209999084472656,4900,82.91000366210938,180000,146.0370002746582,143.30365846215224,143.30365846215224,99.99200057983398,100.26268358928401,100.26268358928401,44.9555004119873,44.08829293599943,44.08829293599943,80.19150009155274,79.80975639529345,79.80975639529345,81.33550071716309,79.76024404386195,79.76024404386195,54.98449974060058,54.191951286502004,54.191951286502004,82.78200035095215,83.13195130883193,83.13195130883193
2007-04-30,148.2899932861328,100874100,100.45999908447266,298600,45.959999084472656,93290500,79.25,152300,80.73999786376953,86447400,56.040000915527344,14900,83.2699966430664,171500,146.35149993896485,143.42238071986608,143.42238071986608,100.00200042724609,100.2673815772647,100.2673815772647,45.07700042724609,44.13285736810593,44.13285736810593,80.18650016784667,79.79642886207218,79.79642886207218,81.40000076293946,79.7835715157645,79.7835715157645,55.103499794006346,54.23595246814546,54.23595246814546,82.79100036621094,83.13523810250419,83.13523810250419
2007-05-01,148.6699981689453,134342700,100.0199966430664,1029900,45.91999816894531,135044400,78.55999755859375,171500,81.06999969482422,88311800,56.040000915527344,6500,82.95999908447266,158900,146.67699966430663,143.54441833496094,143.54441833496094,100.00300025939941,100.26162843926008,100.26162843926008,45.19350032806396,44.174418782078945,44.174418782078945,80.12200012207032,79.7676746457122,79.7676746457122,81.47100067138672,79.81348845016124,79.81348845016124,55.2189998626709,54.27790708320085,54.27790708320085,82.79600028991699,83.13116277650346,83.13116277650346
2007-05-02,149.5399932861328,87129800,100.0500030517578,255200,46.41999816894531,91971600,79.18000030517578,90800,82.1500015258789,49850600,56.34999847412109,19600,82.86000061035156,167000,146.96949920654296,143.68068140203303,143.68068140203303,100.01050033569337,100.2568187713623,100.2568187713623,45.30650024414062,44.225454677235,44.225454677235,80.05349998474121,79.75431841070002,79.75431841070002,81.55350074768066,79.86659102006392,79.86659102006392,55.32599983215332,54.32500006935813,54.32500006935813,82.7995002746582,83.125,83.125
2007-05-03,150.35000610351562,86569700,99.94000244140624,267900,46.59000015258789,98003600,79.38999938964844,48800,82.30000305175781,57008800,56.59999847412109,8200,82.7699966430664,113200,147.29449920654298,143.82888861762152,143.82888861762152,100.00700035095215,100.2497784084744,100.2497784084744,45.419000244140626,44.27800013224284,44.27800013224284,80.01549987792968,79.74622243245443,79.74622243245443,81.64400100708008,79.92066684299046,79.92066684299046,55.44349975585938,54.37555558946398,54.37555558946398,82.79200019836426,83.11711103651258,83.11711103651258
2007-05-04,150.9199981689453,96409000,100.06999969482422,233700,46.630001068115234,93591800,78.69999694824219,87500,82.81999969482422,47940900,56.560001373291016,4300,82.9800033569336,144800,147.62849884033204,143.9830431730851,143.9830431730851,100.01450042724609,100.24587017556895,100.24587017556895,45.52250022888184,44.3291305873705,44.3291305873705,79.94699974060059,79.72347840018894,79.72347840018894,81.76300086975098,79.98369581803031,79.98369581803031,55.55549983978271,54.423043541286305,54.423043541286305,82.80550041198731,83.11413043478261,83.11413043478261
2007-05-07,150.9499969482422,63461400,100.16999816894533,301500,46.630001068115234,47487900,78.91999816894531,164000,82.58000183105469,40421400,56.72999954223633,13900,83.05000305175781,104500,147.95399856567383,144.13127623213097,144.13127623213097,100.04600028991699,100.24425587755569,100.24425587755569,45.631500244140625,44.37808527845017,44.37808527845017,79.88199958801269,79.70638307611993,79.70638307611993,81.86450080871582,80.03893637149892,80.03893637149892,55.67299976348877,54.472127711519285,54.472127711519285,82.84150047302246,83.11276602237783,83.11276602237783
2007-05-08,150.75,80584000,100.05999755859376,291000,46.72999954223633,95138900,78.4000015258789,81900,82.29000091552734,59329800,56.61000061035156,13300,83.05000305175781,158900,148.26099853515626,144.26916631062826,144.26916631062826,100.06450004577637,100.24041716257732,100.24041716257732,45.73400020599365,44.42708349227905,44.42708349227905,79.77449951171874,79.67916679382324,79.67916679382324,81.93900070190429,80.08583354949951,80.08583354949951,55.7814998626709,54.51666673024496,54.51666673024496,82.86900062561035,83.11145846048991,83.11145846048991
2007-05-09,151.16000366210938,102070100,99.94000244140624,302100,46.83000183105469,116021000,79.25,76800,82.62000274658203,66106100,56.81999969482422,17100,82.77999877929688,201600,148.61799850463868,144.40979564433195,144.40979564433195,100.08000030517579,100.23428624990035,100.23428624990035,45.865000343322755,44.47612264204999,44.47612264204999,79.76949958801269,79.67040828782685,79.67040828782685,82.05500068664551,80.13755128821548,80.13755128821548,55.91499977111816,54.56367352544045,54.56367352544045,82.88800048828125,83.10469397720026,83.10469397720026
2007-05-10,149.5800018310547,153617800,100.11000061035156,218200,46.18999862670898,171196300,78.19000244140625,103300,81.5999984741211,92481400,56.2400016784668,14200,82.98999786376953,153100,148.86399841308594,144.5131997680664,144.5131997680664,100.09800033569336,100.23180053710938,100.23180053710938,45.94650020599365,44.51040016174316,44.51040016174316,79.73849983215332,79.64080017089844,79.64080017089844,82.09300079345704,80.16680023193359,80.16680023193359,56.00949993133545,54.597200088500976,54.597200088500976,82.91350021362305,83.10240005493164,83.10240005493164
2007-05-11,150.86000061035156,113408900,99.91000366210938,185100,46.77999877929688,104767900,79.25,65600,82.33999633789062,57249600,56.58000183105469,13200,82.81999969482422,178000,149.14099807739257,144.7201998901367,144.63764684340532,100.1140007019043,100.22120056152343,100.22549079446232,46.05300006866455,44.583400115966796,44.55490209542069,79.71599998474122,79.61220016479493,79.63313742244945,82.14200057983399,80.2452001953125,80.20941192028569,56.113999938964845,54.66120010375977,54.63607855404125,82.93750038146973,83.09320007324219,83.09686279296875
2007-05-14,150.52999877929688,108027500,99.93000030517578,247300,46.459999084472656,118899200,78.80000305175781,82500,81.62000274658203,71975000,56.5,12900,82.69999694824219,142400,149.3324981689453,144.95739990234375,144.75096130371094,100.12100067138672,100.20680053710937,100.21980828505296,46.12299995422363,44.66300010681152,44.59153857597938,79.6659999847412,79.6002001953125,79.61711560762845,82.0990005493164,80.3404002380371,80.23653866694524,56.18099994659424,54.73120010375977,54.67192319723276,82.95100021362305,83.07619995117187,83.08923075749324
