Date,SPY,AGG,QQQ,VNQ,IWM,VIG,IEF
2013-06-19,163.4499969482422,107.93000030517578,72.76000213623047,68.56999969482422,98.29000091552734,67.63999938964844,103.58999633789062
2013-06-20,159.39999389648438,107.20999908447266,71.02999877929688,65.72000122070312,95.69000244140625,66.02999877929688,103.12000274658203
2013-06-21,159.07000732421875,106.61000061035156,70.43000030517578,66.61000061035156,95.97000122070312,66.30000305175781,102.02999877929688
2013-06-24,157.05999755859375,106.18000030517578,69.7300033569336,65.68000030517578,94.70999908447266,65.33999633789062,101.77999877929688
2013-06-25,158.57000732421875,106.30000305175781,70.23999786376953,66.77999877929688,95.62000274658203,65.69000244140625,101.66000366210938
2013-06-26,160.13999938964844,106.75,70.87000274658203,67.79000091552734,96.06999969482422,66.2699966430664,102.06999969482422
2013-06-27,161.0800018310547,107.19999694824219,71.16999816894531,69.1500015258789,97.55999755859375,66.56999969482422,102.62000274658203
2013-06-28,160.4199981689453,107.20999908447266,71.2699966430664,68.72000122070312,97.0,66.19999694824219,102.5
2013-07-01,161.36000061035156,107.16000366210938,71.70999908447266,68.56999969482422,98.58000183105469,66.68000030517578,102.4000015258789
2013-07-02,161.2100067138672,107.16000366210938,71.73999786376953,69.62000274658203,98.08000183105469,66.56999969482422,102.44000244140625
2013-07-03,161.27999877929688,107.01000213623047,72.02999877929688,69.16000366210938,98.27999877929688,66.55000305175781,102.23999786376953
2013-07-05,163.02000427246094,105.83999633789062,72.58000183105469,68.83000183105469,99.66999816894531,67.22000122070312,100.5199966430664
2013-07-08,163.9499969482422,106.38999938964844,72.6500015258789,68.9000015258789,100.06999969482422,67.68000030517578,101.11000061035156
2013-07-09,165.1300048828125,106.5,73.08999633789062,69.87999725341797,101.0,68.18000030517578,101.27999877929688
2013-07-10,165.19000244140625,106.22000122070312,73.51000213623047,69.91000366210938,101.27999877929688,68.19000244140625,100.91999816894531
2013-07-11,167.44000244140625,106.93000030517578,74.97000122070312,71.5999984741211,102.47000122070312,69.02999877929688,101.93000030517578
2013-07-12,167.50999450683594,106.80999755859375,75.30000305175781,71.16000366210938,102.68000030517578,69.11000061035156,101.8499984741211
2013-07-15,168.14999389648438,107.04000091552734,75.47000122070312,71.45999908447266,103.58000183105469,69.26000213623047,102.16999816894531
2013-07-16,167.52000427246094,107.20999908447266,75.37000274658203,71.51000213623047,103.05999755859375,69.0,102.22000122070312
2013-07-17,167.9499969482422,107.44000244140625,75.55999755859375,71.7699966430664,103.45999908447266,69.2300033569336,102.66999816894531
2013-07-18,168.8699951171875,107.23999786376953,75.37000274658203,72.37999725341797,104.1500015258789,69.62999725341797,102.19000244140625
2013-07-19,169.1699981689453,107.5199966430664,74.58999633789062,72.33000183105469,104.30999755859375,69.94999694824219,102.75
2013-07-22,169.5,107.66000366210938,74.80999755859375,72.55000305175781,104.52999877929688,69.9800033569336,102.73999786376953
2013-07-23,169.13999938964844,107.5999984741211,74.26000213623047,72.47000122070312,104.45999908447266,70.02999877929688,102.62000274658203
2013-07-24,168.52000427246094,107.25,74.5,71.05999755859375,103.58999633789062,69.62999725341797,101.93000030517578
2013-07-25,168.92999267578125,107.29000091552734,74.97000122070312,71.16999816894531,104.54000091552734,69.86000061035156,102.08000183105469
2013-07-26,169.11000061035156,107.26000213623047,75.37000274658203,71.2300033569336,104.12000274658203,69.87999725341797,102.16999816894531
2013-07-29,168.58999633789062,107.26000213623047,75.2300033569336,70.69999694824219,103.38999938964844,69.68000030517578,101.95999908447266
2013-07-30,168.58999633789062,107.22000122070312,75.62999725341797,70.48999786376953,103.4800033569336,69.76000213623047,101.93000030517578
2013-07-31,168.7100067138672,107.30000305175781,75.7699966430664,69.33999633789062,103.66000366210938,69.77999877929688,102.0
2013-08-01,170.66000366210938,106.48999786376953,76.54000091552734,69.06999969482422,105.06999969482422,70.6500015258789,100.95999908447266
2013-08-02,170.9499969482422,106.8499984741211,76.97000122070312,68.7300033569336,105.16000366210938,70.51000213623047,101.81999969482422
2013-08-05,170.6999969482422,106.9000015258789,77.0199966430664,68.68000030517578,105.5199966430664,70.43000030517578,101.5
2013-08-06,169.72999572753906,106.79000091552734,76.55999755859375,68.44000244140625,104.45999908447266,70.04000091552734,101.52999877929688
2013-08-07,169.17999267578125,106.93000030517578,76.41999816894531,68.26000213623047,103.72000122070312,69.8499984741211,101.9000015258789
2013-08-08,169.8000030517578,107.08000183105469,76.80000305175781,68.29000091552734,104.1500015258789,70.0999984741211,102.05000305175781
2013-08-09,169.30999755859375,107.1500015258789,76.48999786376953,68.88999938964844,104.04000091552734,69.97000122070312,102.12000274658203
2013-08-12,169.11000061035156,107.08000183105469,76.66999816894531,68.4000015258789,104.58999633789062,69.94000244140625,101.91999816894531
2013-08-13,169.61000061035156,106.6500015258789,77.0999984741211,67.45999908447266,104.44999694824219,70.0199966430664,101.0
2013-08-14,168.74000549316406,106.51000213623047,76.80999755859375,67.19999694824219,104.04000091552734,69.55000305175781,101.08999633789062
2013-08-15,166.3800048828125,106.12999725341797,75.51000213623047,65.97000122070312,102.11000061035156,68.54000091552734,100.52999877929688
2013-08-16,165.8300018310547,105.83000183105469,75.4800033569336,64.3499984741211,101.68000030517578,68.31999969482422,100.13999938964844
2013-08-19,164.77000427246094,105.5,75.3499984741211,63.5,100.6500015258789,68.0,99.70999908447266
2013-08-20,165.5800018310547,105.80999755859375,75.68000030517578,64.94000244140625,102.0999984741211,68.19000244140625,100.25
2013-08-21,164.55999755859375,105.41999816894531,75.41999816894531,64.79000091552734,101.4800033569336,67.80000305175781,99.62000274658203
2013-08-22,166.05999755859375,105.55000305175781,76.16000366210938,65.18000030517578,102.91000366210938,68.33999633789062,99.58000183105469
2013-08-23,166.6199951171875,105.9000015258789,76.66999816894531,65.86000061035156,103.16999816894531,68.5,100.13999938964844
2013-08-26,166.0,106.08999633789062,76.70999908447266,65.66999816894531,103.18000030517578,68.16999816894531,100.33999633789062
2013-08-27,163.3300018310547,106.37000274658203,75.13999938964844,65.3499984741211,100.76000213623047,67.30000305175781,100.91000366210938
2013-08-28,163.91000366210938,106.16999816894531,75.43000030517578,64.94999694824219,100.95999908447266,67.43000030517578,100.5
2013-08-29,164.1699981689453,106.37999725341797,75.95999908447266,65.05000305175781,101.97000122070312,67.44000244140625,100.5999984741211
2013-08-30,163.64999389648438,106.20999908447266,75.47000122070312,64.5,100.37999725341797,67.29000091552734,100.41000366210938
2013-09-03,164.38999938964844,105.75,75.9000015258789,63.939998626708984,101.05999755859375,67.55999755859375,99.69000244140625
2013-09-04,165.75,105.5999984741211,76.70999908447266,64.48999786376953,101.94999694824219,68.12999725341797,99.36000061035156
2013-09-05,165.9600067138672,104.88999938964844,76.83999633789062,63.810001373291016,102.11000061035156,68.2699966430664,98.5999984741211
2013-09-06,166.0399932861328,105.27999877929688,76.93000030517578,64.80000305175781,102.38999938964844,68.20999908447266,99.19999694824219
2013-09-09,167.6300048828125,105.48999786376953,77.83000183105469,66.1500015258789,103.94000244140625,68.91000366210938,99.4000015258789
2013-09-10,168.8699951171875,105.30000305175781,78.20999908447266,66.0999984741211,104.95999908447266,69.43000030517578,98.94000244140625
2013-09-11,169.39999389648438,105.66000366210938,78.05999755859375,66.62999725341797,105.01000213623047,69.93000030517578,99.44000244140625
2013-09-12,168.9499969482422,105.54000091552734,78.01000213623047,66.19999694824219,104.23999786376953,69.83000183105469,99.44999694824219
2013-09-13,169.3300018310547,105.69000244140625,78.05999755859375,66.38999938964844,104.80999755859375,70.0,99.58000183105469
2013-09-16,170.30999755859375,105.91000366210938,77.8499984741211,67.05000305175781,105.04000091552734,70.51000213623047,99.80000305175781
2013-09-17,171.07000732421875,106.01000213623047,78.37000274658203,67.01000213623047,106.08000183105469,70.7300033569336,100.0
2013-09-18,173.0500030517578,106.9000015258789,79.30999755859375,69.27999877929688,107.08999633789062,71.68000030517578,101.23999786376953
2013-09-19,172.75999450683594,106.7699966430664,79.5,69.22000122070312,106.9800033569336,71.66999816894531,100.88999938964844
2013-09-20,170.72000122070312,106.7699966430664,78.98999786376953,68.08999633789062,106.58999633789062,71.0,100.98999786376953
2013-09-23,169.92999267578125,106.8499984741211,78.83000183105469,67.01000213623047,106.5999984741211,70.48999786376953,101.37000274658203
2013-09-24,169.52999877929688,107.0999984741211,78.83000183105469,66.5,106.66999816894531,70.37000274658203,101.73999786376953
2013-09-25,169.0399932861328,107.25,78.55999755859375,66.72000122070312,106.47000122070312,70.0199966430664,102.0199966430664
2013-09-26,169.69000244140625,107.2300033569336,79.16999816894531,67.12999725341797,107.05999755859375,70.30999755859375,101.80000305175781
2013-09-27,168.91000366210938,107.29000091552734,79.06999969482422,66.8499984741211,106.58000183105469,69.94999694824219,101.94000244140625
2013-09-30,168.00999450683594,107.19999694824219,78.87999725341797,66.13999938964844,106.61000061035156,69.61000061035156,102.11000061035156
2013-10-01,169.33999633789062,106.93000030517578,79.68000030517578,67.0999984741211,107.8499984741211,70.05000305175781,101.7300033569336
2013-10-02,169.17999267578125,107.06999969482422,79.6500015258789,67.19999694824219,107.41000366210938,69.73999786376953,101.9000015258789
2013-10-03,167.6199951171875,107.1500015258789,78.72000122070312,66.02999877929688,106.30999755859375,69.25,102.04000091552734
2013-10-04,168.88999938964844,107.05999755859375,79.4000015258789,65.9000015258789,107.0199966430664,69.58999633789062,101.76000213623047
2013-10-07,167.42999267578125,107.04000091552734,78.73999786376953,66.19999694824219,105.7699966430664,69.04000091552734,101.8499984741211
2013-10-08,165.47999572753906,106.98999786376953,77.22000122070312,65.4800033569336,104.05999755859375,68.43000030517578,101.80000305175781
2013-10-09,165.60000610351562,106.91000366210938,76.9800033569336,65.48999786376953,103.63999938964844,68.55000305175781,101.62000274658203
2013-10-10,169.1699981689453,107.02999877929688,78.61000061035156,67.16000366210938,106.13999938964844,69.86000061035156,101.4000015258789
2013-10-11,170.25999450683594,107.06999969482422,79.2300033569336,67.83000183105469,107.68000030517578,70.36000061035156,101.55000305175781
2013-10-14,170.94000244140625,106.87000274658203,79.79000091552734,67.87000274658203,108.22000122070312,70.62000274658203,101.20999908447266
2013-10-15,169.6999969482422,106.81999969482422,79.4800033569336,67.62000274658203,107.16000366210938,70.04000091552734,101.2300033569336
2013-10-16,172.07000732421875,107.27999877929688,80.37999725341797,68.88999938964844,108.48999786376953,70.98999786376953,101.72000122070312
2013-10-17,173.22000122070312,107.58000183105469,80.83999633789062,69.93000030517578,109.44000244140625,71.5,102.30000305175781
2013-10-18,174.38999938964844,107.76000213623047,82.1500015258789,69.86000061035156,110.69000244140625,71.7300033569336,102.30999755859375
2013-10-21,174.39999389648438,107.66000366210938,82.33000183105469,69.44000244140625,110.47000122070312,71.66999816894531,102.23999786376953
2013-10-22,175.41000366210938,108.04000091552734,82.44999694824219,70.08000183105469,110.76000213623047,72.2300033569336,102.94999694824219
2013-10-23,174.57000732421875,108.01000213623047,81.94999694824219,70.20999908447266,110.38999938964844,72.0199966430664,103.12999725341797
2013-10-24,175.14999389648438,107.97000122070312,82.30999755859375,70.19000244140625,110.9800033569336,72.20999908447266,102.91999816894531
2013-10-25,175.9499969482422,108.01000213623047,82.9000015258789,71.05000305175781,111.08000183105469,72.47000122070312,103.0999984741211
2013-10-28,176.22999572753906,107.95999908447266,82.91999816894531,70.54000091552734,111.02999877929688,72.66999816894531,103.0
2013-10-29,177.1699981689453,108.08999633789062,83.05999755859375,70.12999725341797,111.3499984741211,73.13999938964844,103.13999938964844
2013-10-30,176.2899932861328,107.88999938964844,82.9800033569336,69.54000091552734,109.83000183105469,72.6500015258789,102.87000274658203
2013-10-31,175.7899932861328,107.9000015258789,82.79000091552734,69.12999725341797,109.19000244140625,72.51000213623047,102.75
2013-11-01,176.2100067138672,107.44999694824219,82.80999755859375,69.48999786376953,108.72000122070312,72.6500015258789,102.0199966430664
2013-11-04,176.8300018310547,107.55999755859375,82.93000030517578,69.62000274658203,109.97000122070312,72.9800033569336,102.22000122070312
2013-11-05,176.27000427246094,107.23999786376953,83.0199966430664,68.4800033569336,109.58999633789062,72.83999633789062,101.76000213623047
2013-11-06,177.1699981689453,107.41000366210938,83.0,68.37999725341797,109.12000274658203,73.37999725341797,102.06999969482422
2013-11-07,174.92999267578125,107.48999786376953,81.44000244140625,67.52999877929688,107.27999877929688,72.52999877929688,102.33999633789062
2013-11-08,177.2899932861328,106.81999969482422,82.54000091552734,66.62000274658203,109.2300033569336,73.2300033569336,101.19000244140625
2013-11-11,177.32000732421875,106.76000213623047,82.41000366210938,66.69000244140625,109.37999725341797,73.2699966430664,101.13999938964844
2013-11-12,176.9600067138672,106.72000122070312,82.54000091552734,66.38999938964844,109.47000122070312,73.1500015258789,101.05000305175781
2013-11-13,178.3800048828125,107.0,83.54000091552734,66.81999969482422,110.5199966430664,73.72000122070312,101.47000122070312
2013-11-14,179.27000427246094,107.33000183105469,83.80000305175781,67.29000091552734,110.41000366210938,74.08000183105469,101.95999908447266
2013-11-15,180.0500030517578,107.36000061035156,83.95999908447266,67.54000091552734,110.83000183105469,74.2699966430664,101.87999725341797
2013-11-18,179.4199981689453,107.56999969482422,83.13999938964844,67.12000274658203,110.05000305175781,74.0999984741211,102.23999786376953
2013-11-19,179.02999877929688,107.27999877929688,82.9000015258789,66.6500015258789,109.37000274658203,74.08000183105469,101.86000061035156
2013-11-20,178.47000122070312,106.9800033569336,82.69999694824219,65.83999633789062,109.33000183105469,73.72000122070312,101.30000305175781
2013-11-21,179.91000366210938,107.08999633789062,83.54000091552734,66.3499984741211,111.30000305175781,74.2300033569336,101.38999938964844
2013-11-22,180.80999755859375,107.23999786376953,83.98999786376953,66.08999633789062,111.8499984741211,74.52999877929688,101.68000030517578
2013-11-25,180.6300048828125,107.31999969482422,84.19000244140625,65.77999877929688,111.98999786376953,74.41999816894531,101.76000213623047
2013-11-26,180.67999267578125,107.3499984741211,84.62999725341797,65.55000305175781,112.81999969482422,74.36000061035156,101.9800033569336
2013-11-27,181.1199951171875,107.4000015258789,85.22000122070312,66.11000061035156,113.44999694824219,74.4000015258789,101.75
2013-11-29,181.0,107.44000244140625,85.7300033569336,65.5,113.51000213623047,74.19000244140625,101.69000244140625
2013-12-02,180.52999877929688,106.83000183105469,85.4800033569336,65.12000274658203,112.37000274658203,73.81999969482422,101.08999633789062
2013-12-03,179.75,106.95999908447266,85.41000366210938,64.98999786376953,111.83000183105469,73.66000366210938,101.2699966430664
2013-12-04,179.72999572753906,106.68000030517578,85.48999786376953,65.2300033569336,111.52999877929688,73.44999694824219,100.80999755859375
2013-12-05,178.94000244140625,106.44999694824219,85.37999725341797,65.45999908447266,111.61000061035156,73.06999969482422,100.55999755859375
2013-12-06,180.94000244140625,106.62999725341797,86.0,65.93000030517578,112.4800033569336,74.06999969482422,100.6500015258789
2013-12-09,181.39999389648438,106.76000213623047,86.3499984741211,66.25,112.44999694824219,74.0199966430664,100.7699966430664
2013-12-10,180.75,106.93000030517578,86.29000091552734,66.08000183105469,111.43000030517578,73.66999816894531,101.19000244140625
2013-12-11,178.72000122070312,106.76000213623047,85.18000030517578,64.55999755859375,109.5999984741211,73.0,100.80000305175781
2013-12-12,178.1300048828125,106.5999984741211,84.95999908447266,64.19999694824219,109.83999633789062,72.62000274658203,100.51000213623047
2013-12-13,178.11000061035156,106.6500015258789,84.8499984741211,64.36000061035156,110.19999694824219,72.58000183105469,100.66000366210938
2013-12-16,179.22000122070312,106.7300033569336,85.31999969482422,64.58000183105469,111.51000213623047,73.01000213623047,100.61000061035156
2013-12-17,178.64999389648438,106.91000366210938,85.1500015258789,64.87999725341797,111.3499984741211,72.77999877929688,100.93000030517578
2013-12-18,181.6999969482422,106.86000061035156,86.13999938964844,66.02999877929688,112.87999725341797,74.23999786376953,100.55000305175781
2013-12-19,181.49000549316406,106.68000030517578,85.9000015258789,65.12000274658203,112.04000091552734,74.11000061035156,100.12999725341797
2013-12-20,181.55999755859375,106.86000061035156,86.5,65.5199966430664,113.93000030517578,74.0,100.44000244140625
2013-12-23,182.52999877929688,106.80999755859375,87.41000366210938,65.6500015258789,114.77999877929688,74.19000244140625,100.12000274658203
2013-12-24,182.92999267578125,106.66000366210938,87.44999694824219,64.69999694824219,115.22000122070312,74.47000122070312,99.7300033569336
2013-12-26,183.86000061035156,106.38999938964844,87.73999786376953,64.75,115.2300033569336,74.93000030517578,99.4800033569336
2013-12-27,183.85000610351562,106.43000030517578,87.5199966430664,64.88999938964844,115.16000366210938,75.01000213623047,99.41999816894531
2013-12-30,183.82000732421875,106.52999877929688,87.38999938964844,64.91000366210938,115.08999633789062,75.12000274658203,99.69000244140625
2013-12-31,184.69000244140625,106.43000030517578,87.95999908447266,64.55999755859375,115.36000061035156,75.23999786376953,99.23999786376953
2014-01-02,182.9199981689453,106.5,87.2699966430664,64.56999969482422,114.11000061035156,74.56999969482422,99.62999725341797
2014-01-03,182.88999938964844,106.54000091552734,86.63999938964844,64.93000030517578,114.69000244140625,74.62000274658203,99.56999969482422
2014-01-06,182.36000061035156,106.68000030517578,86.31999969482422,65.26000213623047,113.76000213623047,74.4000015258789,99.8499984741211
2014-01-07,183.47999572753906,106.7300033569336,87.12000274658203,65.55000305175781,114.70999908447266,74.7699966430664,100.01000213623047
2014-01-08,183.52000427246094,106.41000366210938,87.30999755859375,65.2300033569336,114.86000061035156,74.6500015258789,99.5199966430664
2014-01-09,183.63999938964844,106.55999755859375,87.0199966430664,65.2300033569336,114.88999938964844,74.72000122070312,99.77999877929688
2014-01-10,184.13999938964844,107.0999984741211,87.30000305175781,66.12000274658203,115.5199966430664,74.91999816894531,100.62000274658203
2014-01-13,181.69000244140625,107.19999694824219,86.01000213623047,65.68000030517578,113.94000244140625,73.94999694824219,100.91000366210938
2014-01-14,183.6699981689453,107.04000091552734,87.6500015258789,66.16000366210938,115.33999633789062,74.56999969482422,100.52999877929688
2014-01-15,184.66000366210938,106.94999694824219,88.37000274658203,66.66000366210938,116.19999694824219,74.66999816894531,100.44000244140625
2014-01-16,184.4199981689453,107.19999694824219,88.37999725341797,66.77999877929688,116.33999633789062,74.55999755859375,100.72000122070312
2014-01-17,183.63999938964844,107.25,87.87999725341797,66.38999938964844,115.93000030517578,74.20999908447266,100.95999908447266
2014-01-21,184.17999267578125,107.30000305175781,88.55000305175781,66.98999786376953,116.62000274658203,74.2699966430664,100.8499984741211
2014-01-22,184.3000030517578,107.06999969482422,88.77999877929688,67.27999877929688,117.20999908447266,74.11000061035156,100.56999969482422
2014-01-23,182.7899932861328,107.3499984741211,88.4800033569336,67.12000274658203,116.41999816894531,73.3499984741211,101.25
2014-01-24,178.88999938964844,107.58000183105469,86.73999786376953,66.27999877929688,113.44999694824219,71.86000061035156,101.66000366210938
2014-01-27,178.00999450683594,107.3499984741211,85.9000015258789,65.7699966430664,111.79000091552734,71.77999877929688,101.3499984741211
2014-01-28,179.07000732421875,107.52999877929688,85.8499984741211,66.31999969482422,112.97000122070312,72.26000213623047,101.5
2014-01-29,177.35000610351562,107.8499984741211,84.93000030517578,65.95999908447266,111.33999633789062,71.47000122070312,101.9800033569336
2014-01-30,179.22999572753906,107.87000274658203,86.5,66.95999908447266,113.0,71.93000030517578,101.87999725341797
2014-01-31,178.17999267578125,108.06999969482422,86.2699966430664,67.31999969482422,112.16000366210938,71.47000122070312,102.27999877929688
2014-02-03,174.1699981689453,108.2300033569336,84.29000091552734,66.25,108.6500015258789,69.81999969482422,102.66000366210938
2014-02-04,175.38999938964844,107.97000122070312,84.91000366210938,67.05000305175781,109.47000122070312,70.08000183105469,102.3499984741211
2014-02-05,175.1699981689453,107.69999694824219,84.69000244140625,66.91000366210938,108.6500015258789,70.19000244140625,101.9800033569336
