date,AGG,IEF,IWM,QQQ,SPY,VIG,VNQ
2021-01-08,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-01-15,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-01-25,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-02-01,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-02-08,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-02-16,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-02-23,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-03-02,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-03-09,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-03-16,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-03-23,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-03-30,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-04-07,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-04-14,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-04-21,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-04-28,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-05-05,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-05-12,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-05-19,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-05-26,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-06-03,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-06-10,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-06-17,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-06-24,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-07-01,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-07-09,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-07-16,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-07-23,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-07-30,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-08-06,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-08-13,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-08-20,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-08-27,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-09-03,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-09-13,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-09-20,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-09-27,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-10-04,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-10-11,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-10-18,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-10-25,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-11-01,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-11-08,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-11-15,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-11-22,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-11-30,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-12-07,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-12-14,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-12-21,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2021-12-29,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-01-05,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-01-12,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-01-20,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-01-27,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-02-03,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-02-10,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-02-17,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-02-25,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-03-04,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-03-11,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-03-18,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-03-25,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-04-01,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-04-08,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-04-18,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-04-25,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-05-02,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-05-09,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-05-16,0.09581655263900757,0.2604564130306244,0.09581655263900757,0.2604564130306244,0.09581655263900757,0.09581655263900757,0.09582099318504333
2022-05-23,0.09577541798353195,0.26034459471702576,0.09577541798353195,0.26034459471702576,0.09577541798353195,0.09577541798353195,0.09620920568704605
2022-05-31,0.0958169475197792,0.26045748591423035,0.0958169475197792,0.26045748591423035,0.0958169475197792,0.0958169475197792,0.09581727534532547
2022-06-07,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
